,topic_0,topic_1,topic_2,topic_3
ADCY10P1,1.932613e-05,3.618723e-06,2.1915491e-06,4.5210104e-06
CXCL16,4.1296522e-07,1.0778168e-06,3.0406195e-06,1.3981962e-06
POLR3K,9.953615e-07,7.6272477e-07,1.6840175e-09,2.067232e-06
TBC1D24,2.8010058e-06,2.442856e-07,1.8401504e-09,5.6952224e-08
FLYWCH2,0.0002297828,8.735263e-11,7.121632e-11,3.457268e-11
ZNF75A,4.8815742e-05,2.1356787e-09,4.960679e-09,4.2756615e-06
ADCY9,0.00048015697,7.539354e-10,1.589889e-09,4.800832e-10
SHANK2,0.0015245116,2.8015185e-10,1.4536637e-10,7.965252e-11
CLPB,1.5161529e-05,4.993285e-06,2.5798625e-05,1.4733072e-05
NEU3,1.6207276e-05,5.164057e-06,1.5581221e-06,5.068543e-06
CYB561A3,7.2810294e-06,2.6828317e-09,2.4038834e-06,5.0407766e-06
PPP1R32,6.057232e-10,2.7633784e-09,6.080778e-06,2.0524085e-06
ASRGL1,3.776554e-05,2.1726197e-05,9.646178e-05,2.65029e-10
TTC9C,8.699919e-06,8.564655e-06,5.24742e-06,6.522354e-06
NXF1,8.898938e-06,1.037091e-06,7.0284905e-06,4.158143e-06
STX5,4.22438e-05,5.398894e-10,0.00071816106,2.1317421e-10
SLC25A45,1.1451433e-05,3.726292e-09,8.995107e-10,4.5567365e-05
LRP5,6.3764544e-10,0.00070257037,1.5004946e-10,7.1103935e-11
CMPK1,5.0635825e-11,9.42729e-11,0.00088893034,3.5144256e-11
ELAVL4,7.2771836e-06,1.166091e-09,1.570701e-09,2.8394243e-07
COA7,2.6464236e-06,5.1173506e-06,7.0226542e-06,1.1278713e-05
ZYG11B,0.00011961631,4.0038598e-05,3.4502034e-05,7.883263e-06
MAGOH,3.7533015e-11,0.0010860964,5.6567806e-11,2.8223857e-11
ACOT11,4.3829146e-05,3.857932e-05,3.7820552e-10,3.5261105e-10
USP24,0.0003917636,1.1828627e-09,1.548516e-09,7.482835e-05
PLPP3,5.407847e-11,1.1453414e-10,0.0014969939,4.6047055e-11
NOL9,2.6064969e-05,1.5985264e-05,1.6898268e-05,1.6054917e-05
PRKAA2,0.00012561938,8.109122e-10,2.2347414e-10,1.7316833e-10
KLHL21,1.4953899e-05,2.3488851e-06,7.2923587e-09,2.7073415e-07
ZSWIM5,0.00013692201,6.829403e-05,7.058185e-10,1.4310102e-05
GMEB1,3.9014212e-05,2.079853e-05,2.9700748e-05,1.533823e-05
SLC45A1,4.6943373e-06,4.0847816e-08,3.1059146e-06,3.9585585e-10
SEPN1,2.9737862e-06,9.743711e-07,1.4036639e-05,2.96759e-10
AK4,1.6658296e-10,0.00013984456,3.2617056e-09,1.1050905e-05
JAK1,6.19904e-11,1.2156569e-10,0.0007523228,5.4156714e-11
RAVER2,8.8726985e-05,6.590341e-05,6.2624445e-10,6.6626765e-10
CTRC,3.5192287e-11,6.818124e-11,5.3701144e-11,0.0034106711
LZIC,2.8390561e-05,1.5713425e-05,2.4007927e-06,1.032414e-05
RBP7,3.574239e-11,6.943668e-11,0.0005639478,2.7230614e-11
FBLIM1,6.006734e-11,0.0003744814,9.264331e-11,4.6276507e-11
PDPN,8.6444525e-11,3.0302613e-10,6.0902705e-05,4.4460774e-10
DHRS3,5.746139e-10,6.7691214e-10,3.8003524e-05,0.00061092956
LAPTM5,3.5878793e-11,0.0014139873,5.536502e-11,2.7787718e-11
SDC3,1.918756e-06,3.1059944e-06,1.7503642e-06,4.1141932e-10
PEF1,1.5839718e-05,4.9127925e-06,2.5710646e-05,6.6946254e-06
SYNC,7.476233e-06,1.4617812e-06,2.6089751e-06,4.5645083e-07
RBBP4,0.00021193571,8.174687e-10,1.4797308e-09,1.5281696e-05
KIAA1522,0.00058423425,1.4120168e-10,8.9462014e-11,4.6963225e-11
TMCO4,0.00014686982,7.961183e-05,7.80424e-10,2.6840553e-05
ALPL,1.1795366e-10,3.0861408e-10,5.0415583e-05,1.2652338e-10
TTLL10,3.1012382e-06,6.1680366e-06,1.14791405e-07,3.2609048e-08
FAAP20,4.566946e-11,8.463569e-11,6.537744e-11,0.00028051948
MEGF6,8.03124e-07,3.2162563e-05,5.1144566e-10,4.3194097e-09
NFIA,0.0015990129,2.0121018e-09,0.00020374681,8.458828e-10
MYSM1,7.219399e-05,0.00010748115,1.9355568e-05,2.0616062e-05
TM2D1,2.4142124e-10,2.3968233e-10,1.511963e-10,0.0003114062
USP1,6.2314775e-06,7.0623137e-06,4.5428814e-07,2.8531251e-06
FUBP1,1.5321199e-05,1.2200198e-09,0.0008274284,3.374275e-08
NEXN,9.429304e-11,1.8661424e-10,0.00026701196,9.981732e-11
ADGRL4,6.258954e-11,1.4735732e-10,0.00027425605,5.5936294e-11
LRRIQ3,3.2546818e-06,1.2326042e-06,2.0759172e-09,1.6511228e-07
TYW3,2.6143575e-06,2.2601787e-06,1.8837193e-06,3.0467208e-06
SNX7,2.394892e-05,5.2278923e-05,1.1830783e-05,1.0411921e-09
FAM102B,4.3180154e-10,6.72818e-05,7.512931e-05,3.7536993e-05
AKNAD1,4.4917565e-06,1.8263554e-06,1.0861481e-06,1.4929134e-07
C1orf52,8.511614e-08,8.944433e-06,7.8323055e-06,5.4021602e-06
GBP2,2.322155e-10,1.7308455e-05,3.35771e-05,1.0262023e-05
GBP4,1.3914146e-10,8.714831e-10,2.6444295e-05,9.38304e-10
ZNF326,6.750064e-05,6.4308224e-05,2.4917352e-07,1.6163547e-05
HFM1,8.813866e-05,1.3516771e-05,1.6846021e-09,1.674968e-05
KCNT2,3.529946e-10,9.813386e-10,0.00019076769,4.0287576e-10
AGL,3.4662484e-05,1.4187018e-05,1.041208e-09,1.1121551e-05
VCAM1,2.8033028e-05,8.3138474e-10,9.278944e-06,1.6049884e-10
EXTL2,1.6118076e-05,1.00233715e-08,1.3906892e-06,6.86432e-10
SLC30A7,2.5746862e-05,0.00015064466,0.00017389836,7.434997e-05
ARPC5,4.202568e-11,7.8772155e-11,0.0018506785,3.0819628e-11
NLRP3,1.15415934e-10,4.1841183e-10,1.72504e-05,5.8112514e-06
ZNF496,2.6737214e-05,1.1699029e-05,1.7287866e-05,4.0244686e-08
DDR2,1.4856491e-10,6.533559e-10,0.000111289315,5.332068e-06
NCSTN,1.25225315e-05,9.745808e-06,6.9352272e-06,7.57555e-06
VANGL2,1.7328257e-05,3.2873314e-07,1.1040691e-08,3.6073003e-10
SLAMF6,1.1378772e-10,2.4531008e-10,2.0793481e-10,1.2510809e-05
OLFML2B,8.903661e-11,3.1203165e-10,3.357896e-05,3.2634574e-07
FLVCR1,4.1424875e-05,9.9272605e-05,2.307223e-05,3.822303e-05
ATF3,5.0557464e-11,8.377196e-11,0.00086010346,3.1699785e-11
DENND2D,3.2083353e-06,1.7620602e-09,3.707984e-10,1.7532235e-05
AXDND1,1.791332e-05,6.9160074e-06,2.1683977e-06,1.1001897e-06
SNED1,1.5016551e-05,6.63374e-06,9.486992e-06,6.737587e-07
BPNT1,1.0634142e-05,2.291826e-05,9.2694963e-10,4.023122e-06
SPATA17,5.429744e-05,2.5118077e-05,7.335069e-10,9.76201e-10
BROX,0.00039395253,2.2716917e-10,1.7617131e-10,1.3312879e-10
ACP6,1.649063e-05,1.9401972e-05,3.4457423e-10,5.481687e-10
KIF26B,2.1659123e-09,0.00038271086,0.00023074729,1.4617387e-05
TFB2M,9.963554e-06,1.3104078e-05,2.690284e-06,2.7663093e-06
CNST,7.266812e-05,1.5816439e-09,0.0001776803,6.355289e-05
PPP1R21,0.00029291425,2.3474906e-09,1.165235e-09,3.168105e-05
PKDCC,6.8347426e-06,3.306445e-05,3.4088865e-10,4.6505969e-10
HAAO,2.25719e-05,7.2282683e-06,6.0822424e-07,2.0245316e-06
B3GALNT2,8.878589e-05,9.2936316e-05,6.2000516e-05,2.4400202e-05
MAPKAPK2,1.63735e-06,2.7589372e-10,0.00065969385,1.05643085e-10
FCMR,1.018954e-10,2.2292071e-10,1.9494809e-10,5.1937033e-05
PIGR,9.077716e-10,1.2431314e-05,3.4980696e-10,2.0028378e-07
CAPN2,6.038934e-11,0.002169425,9.488081e-11,4.8944435e-11
WDR26,0.00040772939,1.8745042e-10,1.570239e-10,8.902116e-11
PUS10,3.6372665e-05,4.9914117e-05,2.841616e-05,2.2756289e-05
PEX13,2.7736598e-05,4.2428594e-05,1.3790555e-09,7.637734e-06
KIAA1841,4.172304e-06,6.7696164e-05,2.9333793e-05,3.3950112e-06
RFTN2,0.00019550389,5.3815397e-10,4.0931092e-05,1.8891774e-10
DISC1,1.7354493e-10,1.0998187e-09,0.0001720536,2.2536366e-05
CAPN13,1.9189279e-06,1.4293489e-05,2.50538e-10,2.5251023e-10
MEMO1,2.8675846e-05,3.5132936e-05,8.8531015e-06,9.088727e-06
DPY30,4.0144194e-11,0.0014355258,5.9164396e-11,2.9782884e-11
C2orf47,3.4897698e-06,4.7794074e-06,1.1230232e-07,1.1229465e-06
PQLC3,3.0659514e-05,1.3789131e-06,3.879547e-06,9.6437725e-06
ARL5A,5.751258e-05,1.1722997e-05,8.437186e-05,4.5991725e-05
FAM84A,1.3425595e-05,6.428881e-06,8.3224795e-06,2.8024696e-10
KCNJ3,3.5178804e-05,7.870452e-05,3.0094929e-09,1.6101683e-05
CLHC1,7.356679e-05,1.883896e-09,1.064912e-09,2.9806572e-06
CFAP36,0.00031716347,1.0833621e-10,8.539164e-11,4.3243596e-11
NUP35,1.1521751e-05,1.6094344e-05,1.6546552e-09,3.637674e-06
CCDC138,7.312988e-05,1.3578308e-05,3.1819336e-09,1.700229e-05
FBXO41,1.2583406e-07,4.9213645e-06,1.1917762e-09,9.757966e-07
ACTG2,4.2817982e-10,8.5047086e-10,5.8259675e-06,9.778238e-07
SMC6,5.8900318e-05,6.8065936e-05,4.4907738e-05,7.762054e-05
VSNL1,3.1184005e-10,7.034948e-06,4.5877714e-06,6.938677e-07
H3F3A,3.785727e-11,7.338508e-11,0.0019405036,2.8773114e-11
COQ8A,0.00018367378,9.503947e-11,7.4775686e-11,3.869099e-11
SLC16A14,4.1202284e-08,4.0873824e-09,2.4643386e-05,1.5272225e-07
SGCB,2.3399187e-05,2.6034847e-06,1.4412307e-06,2.6228583e-06
SPATA18,6.8809613e-06,7.908971e-06,1.793503e-05,2.764931e-07
NOSTRIN,9.0572706e-07,9.640025e-07,1.4327937e-05,2.9392214e-10
CFAP221,0.00057625456,1.574882e-10,1.0210493e-10,5.4259174e-11
SGPP2,1.4878809e-10,0.00097574934,1.5208773e-10,1.1134747e-10
INHBB,9.711954e-11,3.057805e-10,6.865097e-05,9.8326784e-11
SMARCAD1,0.00020694944,3.853933e-08,1.9782794e-05,2.7432236e-05
PDLIM5,2.0523705e-05,1.4425939e-09,6.579095e-05,0.00061792415
NEURL3,3.7646387e-06,3.525075e-10,1.7712144e-10,1.01366394e-10
RPRD2,0.0003867663,1.8773464e-05,4.9361395e-09,7.665072e-05
ANKRD23,3.196091e-05,3.0375313e-09,8.174095e-10,3.6684012e-06
CTSS,0.0007252218,9.049136e-11,7.1554256e-11,3.803655e-11
MSX1,1.0667472e-10,7.716982e-10,1.3653662e-05,3.5107225e-10
PACRGL,3.497578e-05,1.7846036e-05,7.484911e-09,1.5475293e-06
SCNM1,3.8565836e-06,7.3960414e-06,4.3530133e-07,3.8177873e-06
VPS72,8.348275e-06,9.381644e-06,3.383909e-07,2.6789214e-06
ERCC3,4.198351e-05,2.3168277e-05,9.068061e-06,1.0464583e-05
RNF149,1.7474201e-10,0.0017205548,3.0209704e-10,3.1963174e-10
IWS1,5.3916087e-06,2.1261296e-05,3.4833572e-09,5.549039e-06
BOLA3,2.7836911e-06,1.623581e-06,7.076772e-07,6.048058e-07
CDC42EP3,2.0978681e-10,6.0247857e-10,0.00017065377,1.2080715e-05
S100A11,3.514875e-11,6.810664e-11,5.3644634e-11,0.004644417
DHX57,7.51607e-05,1.8329136e-05,6.4639235e-06,6.8552467e-06
ARHGAP25,1.5756876e-06,9.1864205e-10,1.1991549e-09,4.189859e-05
TGFA,7.638538e-05,4.8072903e-05,2.7298025e-10,2.4936714e-10
TDRD10,1.3779165e-10,3.553712e-10,2.0981455e-05,1.264604e-10
CCNYL1,6.0925533e-05,8.4285966e-05,6.8818506e-09,7.611603e-09
FZD5,0.00010723646,1.3713172e-10,9.315113e-11,5.0827127e-11
DCAF16,3.5507328e-05,2.2223185e-05,1.8302451e-08,6.0682937e-06
GNPDA2,3.2752948e-06,5.6844783e-06,6.3959135e-08,9.976766e-07
PAQR3,9.322877e-06,3.2926166e-06,2.1527208e-05,1.755894e-05
NIPAL1,7.164115e-06,5.66586e-06,3.257153e-10,7.2993966e-10
ANTXR2,2.571318e-10,9.885126e-05,4.9415467e-09,3.0973468e-05
HELQ,8.168193e-05,5.1992185e-05,0.000108987115,7.0293456e-05
MRPS18C,2.0958666e-06,4.0032523e-07,3.455396e-07,1.1886044e-06
CGGBP1,0.00039354584,1.4494332e-10,1.222409e-10,7.902905e-11
FAM175A,9.810898e-06,2.7673593e-06,7.5518615e-06,5.024698e-06
GPR155,3.943359e-06,8.4208057e-10,3.5344754e-09,4.5168923e-05
DAPL1,3.3665503e-05,2.6185143e-10,1.5722829e-10,8.683899e-11
PMVK,4.0496877e-11,7.7156975e-11,0.00044469943,2.9885084e-11
PBXIP1,1.3248097e-06,6.079297e-07,1.1948945e-09,2.3080054e-06
CLDN1,9.201954e-11,1.15767146e-10,0.0008708324,3.972716e-11
HIPK1,6.5493594e-05,9.813503e-09,1.8996172e-05,5.8129008e-05
COL6A3,4.4293836e-11,0.0016891084,9.204376e-11,4.016878e-11
C1orf106,9.168847e-06,5.8480535e-05,2.2813573e-10,1.7644203e-10
YY1AP1,0.00027504444,3.5338804e-10,3.8680387e-10,2.5479815e-10
KBTBD8,7.6477036e-10,8.32124e-10,5.792144e-07,2.822148e-06
EOGT,1.6200011e-09,3.4152e-06,6.13066e-05,6.695468e-06
POGLUT1,8.478758e-07,3.61035e-06,1.9092104e-05,1.0532707e-05
SLC22A15,1.75132e-05,4.8478458e-05,1.6779546e-05,1.6673437e-05
ATP1A1,3.9438605e-11,7.403009e-11,0.006619389,2.8635965e-11
SLC15A2,2.3804032e-05,4.8331685e-06,6.246912e-10,4.167183e-06
LRRC58,2.1151965e-05,3.9943137e-05,1.3246324e-05,1.4291526e-05
FSTL1,1.0216952e-06,1.2832508e-09,1.151091e-05,4.7640253e-10
LMOD1,1.5807262e-10,3.742159e-10,7.76258e-05,5.8327555e-06
ELF3,4.3334832e-11,8.147939e-11,0.0022415423,3.08114e-11
TMEM183A,5.0773574e-06,1.3682645e-06,2.7531353e-09,1.5178651e-06
IGFBP7,4.0388654e-11,7.7180824e-11,6.369389e-11,0.004572665
ARPC2,3.8940864e-11,7.6204563e-11,0.0029232334,3.0058185e-11
CCT3,4.1182967e-11,0.0012807618,6.315147e-11,3.1614465e-11
RNF25,2.3504796e-05,8.629121e-06,9.059988e-06,1.4609694e-05
STK36,3.202367e-05,8.484918e-06,7.6865626e-07,6.0687858e-06
ADORA1,2.9760062e-05,1.0943176e-09,4.6652826e-10,5.458231e-07
NEK10,1.8330918e-05,2.0811567e-05,7.522162e-06,1.3953715e-05
CCDC141,0.00011234779,2.2558198e-10,1.4126364e-10,9.0112445e-11
KIAA1524,4.425122e-06,1.2640261e-05,3.168309e-08,2.3930893e-06
EOMES,8.838789e-11,1.9884087e-10,1.9091435e-10,3.1690254e-06
CWC22,1.4802771e-05,1.0847005e-05,7.674914e-06,5.872552e-06
AZI2,1.5886299e-05,2.1882048e-05,4.4413806e-05,1.7491335e-05
TGFBR2,1.1416185e-10,0.0034288284,3.27447e-10,1.1716662e-10
HDAC11,1.359492e-05,1.7182983e-05,1.0877024e-09,3.098047e-07
TRAT1,8.142207e-11,1.8837729e-10,1.6887834e-10,1.2621613e-05
FBLN2,1.375908e-09,5.4759763e-08,5.1690927e-06,4.499879e-07
GLB1L,1.9711061e-07,8.1820855e-07,3.5287549e-06,4.3182814e-07
STT3B,2.9082956e-05,4.5041343e-05,2.6818627e-05,2.4865203e-05
NFASC,4.5434898e-10,6.1631905e-10,0.00011675373,5.85669e-06
FCRL1,8.461794e-11,1.6845626e-10,1.3004982e-10,1.6590546e-05
SGO2,1.4756534e-06,1.8243031e-06,1.8026453e-06,2.2806627e-07
SERPINI1,2.7467981e-06,5.4545826e-09,1.1570148e-06,1.4015097e-06
CLASP2,0.00057197595,1.1247197e-09,8.467114e-05,5.335729e-05
SUCLG1,3.887474e-11,0.0010821857,5.7975583e-11,2.9051045e-11
NUAK2,3.0219464e-05,2.2194999e-10,1.3702818e-10,6.5555505e-11
PRKCI,6.8156053e-10,0.0009772184,3.2480582e-10,1.7434616e-10
MNDA,1.0850122e-10,4.957839e-10,1.7961637e-06,1.2560153e-06
PYHIN1,8.8803576e-11,1.9865361e-10,1.8134322e-10,3.451839e-05
IFI16,4.0328383e-11,8.059129e-11,6.6886226e-11,0.0005789885
AIM2,2.4582018e-06,4.7412934e-07,2.61719e-07,3.6449317e-06
EFHB,2.8987079e-06,3.0788902e-07,9.275201e-08,5.3838374e-07
EIF5A2,7.754815e-06,1.1298393e-05,1.8333436e-05,6.7008596e-06
PPM1L,9.744325e-05,0.00010631389,4.789137e-05,3.6184007e-05
ICA1L,0.00016328589,3.3651535e-09,4.602919e-09,1.0742879e-06
SNHG16,5.098134e-06,1.9142313e-07,2.0393556e-06,1.52104e-06
ICOS,9.5780134e-11,2.4445346e-10,2.0942659e-10,4.552052e-06
PPP4R2,0.0004996467,2.7877237e-10,2.2315809e-10,1.5991918e-10
GTPBP8,7.375636e-06,1.9970216e-06,3.451192e-08,1.1585022e-06
NEPRO,2.081245e-06,1.720242e-06,2.1681951e-06,1.3373145e-06
CCDC191,2.758276e-05,4.0988966e-06,4.4282536e-10,1.9829569e-08
CADPS,0.0013356279,3.8980935e-10,2.0993372e-10,1.1977233e-10
NKX6-1,7.2057273e-06,2.1182171e-10,1.2947562e-10,6.716825e-11
CDS1,4.4296758e-05,8.5836466e-05,2.734774e-10,3.2997488e-10
WDFY3,0.00014279205,0.00077951996,1.0400012e-09,1.7861042e-10
COX18,7.4367663e-06,2.3872108e-06,6.2366857e-06,2.1354672e-05
PTPN13,0.0001431262,2.9103876e-05,2.3137385e-05,9.553597e-06
THOC7,1.7715367e-05,4.2407336e-08,3.223535e-06,3.888285e-06
PSMD6,3.5890086e-11,0.00047247668,5.4491283e-11,2.724438e-11
PRICKLE2,4.4505727e-05,1.4918942e-09,0.0002467016,4.76106e-06
ADAMTS9,2.9555805e-10,2.883917e-10,0.002089929,9.939897e-11
PPM1K,1.800987e-06,9.536965e-10,1.8514172e-06,1.2541929e-05
GMPS,0.00023797483,8.489328e-10,1.4061639e-09,1.3180067e-05
TIPARP,1.5015233e-05,9.051028e-05,2.9416013e-05,1.6466036e-05
CCNL1,3.5329014e-11,6.8419645e-11,5.38049e-11,0.00046096763
HESX1,6.475184e-06,2.1353947e-06,3.9624492e-06,4.6910054e-07
SLMAP,8.708435e-06,0.0014215569,3.382681e-10,2.403379e-10
RPL9,3.5350247e-11,0.00465249,5.3840626e-11,2.686762e-11
SMIM14,3.717061e-05,4.4271757e-05,2.4835718e-09,3.219423e-05
RPP14,1.2065609e-05,6.622451e-06,5.5094224e-06,3.2462688e-06
ABHD6,5.4653165e-10,3.7385103e-08,4.853522e-05,1.2043788e-05
DNASE1L3,3.3189e-10,4.8407006e-10,1.31607985e-05,3.5022688e-10
C3orf67,7.792186e-06,6.0897964e-06,3.1832204e-09,7.8451773e-10
RBM47,0.0002454372,6.945499e-10,0.0021845025,1.4249546e-10
APBB2,0.00020929668,1.9726274e-09,0.001221301,3.4079636e-10
IL17RE,1.2748125e-05,1.6469632e-05,2.8351688e-10,2.8142003e-10
IL17RC,1.38020705e-05,1.1799109e-05,8.42733e-06,1.0915135e-06
CRELD1,2.5933361e-05,7.871456e-09,7.03468e-06,3.96679e-06
PRRT3,5.62497e-06,5.3412924e-07,6.9778224e-07,1.704503e-06
PCOLCE2,4.4630983e-07,3.8816897e-06,2.0761718e-06,7.063179e-07
U2SURP,4.51034e-11,8.5409554e-11,0.0009164564,3.374019e-11
MTMR14,1.4217493e-05,1.26629675e-05,6.7670308e-06,8.4669e-06
CXCL3,0.00029518487,1.1004477e-10,8.600065e-11,4.303329e-11
CXCL5,7.463534e-11,5.667173e-10,0.00034259947,1.3232325e-10
MTHFD2L,3.463985e-05,3.6942773e-05,9.840181e-06,5.4538887e-06
RCHY1,5.284936e-06,2.5791774e-06,8.15265e-07,1.9566203e-06
GYG1,4.810911e-06,1.0407478e-08,5.7054312e-06,1.0537288e-05
HPS3,1.3488866e-05,2.7166087e-05,8.919801e-07,2.832209e-05
TOPBP1,2.3377706e-05,3.7270747e-05,8.061809e-06,1.1399186e-05
RYK,0.00036588137,2.8360234e-10,2.6445135e-10,1.700056e-10
SNRK,1.3186897e-10,2.1204485e-10,0.00041263472,8.108623e-11
SLC4A1AP,1.5460975e-05,1.3943234e-05,4.2459296e-06,4.468999e-06
PLB1,1.0627673e-05,1.8390838e-05,1.0664527e-09,3.6207077e-06
SPDYA,4.771135e-05,3.4066918e-05,2.2280788e-06,3.4993914e-06
KIAA1143,2.1444263e-05,9.484025e-06,4.5885063e-06,6.161258e-06
KIF15,3.7230652e-06,1.6658734e-05,2.0939667e-06,3.3501024e-06
WDR43,1.30183425e-05,6.551208e-05,2.786912e-05,1.0391251e-05
ZDHHC3,1.5305266e-05,6.0792503e-05,1.1309086e-05,7.746026e-06
CDCP1,1.2014596e-10,0.00044772137,1.624713e-10,1.05105646e-10
SLC6A20,1.8343264e-05,5.6286593e-05,2.3979757e-10,3.8185294e-10
LZTFL1,9.53965e-06,5.7987786e-06,1.2017467e-09,1.9383413e-06
FYCO1,1.4726273e-05,2.4097526e-06,7.2121034e-09,1.3807482e-05
ELP6,2.9990299e-05,2.1750541e-08,4.9926566e-06,3.805018e-06
DTX3L,4.4363364e-06,5.7946745e-05,3.6568203e-05,1.8764604e-05
ZNF148,0.0005495792,1.0991729e-09,1.5416671e-09,5.3855732e-05
SMIM12,1.0064511e-10,0.0006348895,1.724386e-10,8.253661e-11
TPRA1,1.0001987e-05,1.19599135e-05,1.7686465e-05,3.4512218e-06
YEATS2,3.339985e-05,0.00021248903,0.00021372449,9.82268e-05
MEAF6,3.9631198e-11,0.0014500031,5.82956e-11,2.9210842e-11
SNIP1,2.0879816e-05,1.1332234e-05,2.1109938e-06,1.1490192e-05
POLR2H,7.8979365e-06,1.3647141e-05,4.9181785e-06,9.890481e-07
LIPH,0.00012868791,0.0013717387,1.9030359e-10,1.4554337e-10
RPN1,4.0886808e-11,0.0010584363,6.1295656e-11,3.0667986e-11
SENP2,0.000104908584,0.000103803504,5.3078606e-05,6.2701154e-05
HEYL,1.0772465e-10,3.1168187e-10,8.745309e-05,4.523516e-06
IFT122,7.935691e-05,3.9279686e-05,2.2859498e-05,1.0366307e-05
RFC4,5.935772e-06,7.2056827e-07,1.0328886e-09,2.2709166e-06
RPL39L,3.909572e-06,5.3074427e-06,3.9353285e-09,3.666785e-06
BAP1,2.9308876e-05,4.9476275e-06,2.1299857e-05,1.0711069e-05
TKT,3.6644684e-11,7.144188e-11,0.0006783993,2.797715e-11
PRKCD,2.1520927e-05,1.9365241e-05,5.385298e-10,3.0232403e-07
RFT1,1.44946725e-05,4.697262e-06,4.725688e-07,3.5736757e-06
SFMBT1,7.091683e-05,4.726937e-05,7.4947926e-10,3.2676744e-05
PBRM1,0.00054866145,6.4572436e-10,1.1900126e-05,1.7883058e-05
UVSSA,7.0871024e-06,3.331218e-05,3.0448402e-09,8.5405045e-06
FAM208A,6.8642585e-05,4.3597184e-09,6.3963016e-05,5.8485108e-05
ARHGEF3,0.0008283139,1.4794966e-09,0.00022504933,2.5857273e-05
SLBP,4.2634195e-11,8.227491e-11,0.00037935903,3.2900564e-11
LRPAP1,1.4829237e-05,1.2003774e-08,8.0851525e-10,4.7965466e-07
UBXN7,0.00030596842,1.8451972e-09,2.6423066e-09,5.7286557e-05
RNF168,3.0395831e-05,8.988912e-05,9.348033e-05,4.6627545e-05
PIGX,3.4059998e-05,1.6107673e-05,1.9351231e-05,1.5214586e-05
MELTF,2.810907e-06,6.879197e-06,5.414631e-10,2.1646383e-07
ABLIM2,3.9314701e-10,0.00017414398,0.00016880158,1.0779376e-09
ERMAP,1.484701e-05,1.8268763e-06,4.6982336e-06,1.8666943e-06
ZNF691,3.616946e-06,1.3504215e-06,1.8880184e-09,9.94571e-07
AIMP1,4.087207e-11,7.783751e-11,0.00062199833,3.0679806e-11
SGMS2,3.1294985e-06,9.542552e-06,1.0735017e-09,2.1397297e-07
METAP1,1.6087622e-05,2.3721994e-05,1.00914285e-05,1.569903e-05
DNAJB14,0.00033094056,3.7771533e-10,4.985053e-10,5.3185186e-06
EMCN,5.746684e-11,0.00074501906,2.1661672e-10,4.9584416e-11
SLC9B1,1.5421747e-05,2.2460922e-09,1.4854439e-06,6.0249818e-06
SLC9B2,1.8961337e-10,4.0213825e-05,1.7384884e-05,8.319964e-06
BDH2,4.6431524e-06,1.8382449e-06,4.2746424e-06,1.304008e-06
PGRMC2,1.9190715e-05,2.938573e-05,4.1933563e-09,6.2283766e-06
ZNF589,3.1908923e-05,8.358846e-06,1.0199015e-05,2.5983962e-05
ATRIP,5.9017016e-06,8.548917e-07,1.1896484e-05,3.0606268e-06
SHISA5,4.0651038e-11,7.970708e-11,0.00063386036,3.099968e-11
SPRY1,3.8672697e-11,7.702876e-11,0.0021898132,3.010144e-11
INTU,6.934927e-05,1.7062976e-05,8.768921e-10,5.5036453e-10
RNF123,1.3124176e-05,5.946812e-09,2.075296e-05,1.2943421e-05
HSPA4L,4.5060846e-05,9.733268e-10,4.085697e-10,3.529596e-10
MFSD8,6.372009e-05,1.9825628e-05,1.4186691e-09,3.3318567e-05
ABHD18,0.00018371706,8.3618164e-05,4.358704e-09,5.739866e-05
MON1A,2.778869e-06,1.4976227e-06,2.5897273e-09,4.6098357e-08
MST1R,2.3078664e-10,1.2925264e-05,2.6182345e-10,3.840991e-10
RAD54L2,0.00012441401,3.434585e-08,0.00011396584,5.4696484e-05
TEX264,4.425417e-06,2.4479878e-06,2.3983237e-06,6.680603e-07
DUSP7,3.4116449e-10,7.696128e-07,8.069155e-06,1.4116669e-06
POC1A,5.5440694e-07,6.101516e-06,1.0191562e-06,1.3745595e-06
WDR82,2.8103294e-05,3.6515853e-09,5.815121e-06,1.513707e-05
PRSS12,1.6013496e-10,3.292157e-05,2.2506884e-10,3.085187e-10
HMGB2,3.5250598e-11,0.0018432508,5.3779453e-11,2.6854144e-11
SCRG1,8.082598e-09,3.1375536e-09,1.06316265e-05,2.3643138e-06
ANXA5,3.673482e-11,7.063623e-11,5.5365445e-11,0.001122996
GUCY1A3,0.00029050984,1.9780064e-10,1.493784e-10,7.2665964e-11
FBXO8,2.4403096e-06,1.1929185e-06,1.3933753e-07,7.2979736e-07
CEP44,1.5628597e-05,9.986404e-06,5.2717195e-07,7.746122e-06
HPGD,1.8116414e-10,6.438505e-05,2.9095643e-10,1.0939317e-05
TMEM144,5.37375e-06,6.047828e-05,1.01678015e-05,3.0976528e-06
FAM198B,1.1528569e-10,4.4806747e-10,4.6459983e-05,2.2493236e-10
NPY1R,0.00031783566,9.016711e-11,6.7560645e-11,3.3527275e-11
NAA15,8.0892765e-05,3.3639342e-05,4.402159e-05,2.9723842e-05
IL15,1.2607189e-05,7.2773815e-05,0.00012313177,5.0575436e-06
FAM160A1,0.00042263002,8.250625e-05,2.400465e-10,2.898442e-10
ARFIP1,4.0744053e-10,0.0009322762,2.7870112e-10,1.609719e-10
