,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
PPP1R7,9.002036e-11,1.774366e-10,1.2499662e-10,4.3597893e-11,1.5815738e-10,0.00053938717,1.8342554e-10,9.4601806e-11
PASK,5.1759394e-06,9.40024e-09,5.347616e-06,3.0621902e-07,7.2968667e-09,1.6626492e-06,1.3906652e-08,8.878584e-10
STK25,9.422805e-09,3.6510667e-07,1.240707e-05,2.3869077e-08,4.903225e-08,1.44148435e-05,1.0438583e-06,1.2676838e-07
ID2,9.133949e-11,1.8542883e-10,1.2710169e-10,0.0014343421,1.6468679e-10,8.330574e-11,1.9148766e-10,9.654902e-11
TAF1B,0.00029873336,2.956851e-09,4.1169824e-05,2.0300153e-09,2.777074e-09,5.1055078e-05,3.1771124e-09,1.6389439e-09
HPCAL1,2.0901278e-10,3.2695957e-10,3.4277095e-10,7.8861e-11,2.855335e-10,1.9228148e-10,3.4507147e-10,0.0010297355
ODC1,7.0536875e-11,0.0009543208,1.1752116e-10,3.7683363e-11,1.4471487e-10,6.7368534e-11,1.6746604e-10,8.436589e-11
BIRC6,0.001647756,4.3534865e-09,0.00056145946,5.574663e-06,3.789668e-09,0.00014401838,5.2101625e-09,2.4714555e-09
NOL10,0.00012539435,1.6469561e-06,0.00011655859,8.409587e-06,3.507547e-08,6.3743486e-05,3.9769093e-05,6.0843315e-05
PLEKHB2,1.7806075e-10,2.4884828e-10,0.00078674837,6.549639e-11,2.188915e-10,9.121553e-11,2.5776623e-10,1.3295445e-10
GORASP2,1.0784018e-10,2.1205294e-10,0.0010029764,5.193836e-11,1.8897721e-10,8.786748e-11,2.1918437e-10,1.11239636e-10
STRN,0.00010749571,2.0785532e-08,0.00020043983,4.5968504e-06,1.310472e-08,0.00016187187,9.54227e-08,3.2032035e-09
CEBPZ,3.301821e-06,2.4295014e-07,7.7886595e-09,3.5609978e-07,6.144323e-08,6.2516324e-06,2.219461e-07,1.194395e-06
PRKD3,0.0004167336,1.3519103e-09,7.0256817e-10,3.7199346e-10,1.2155438e-09,4.3076016e-06,1.3871517e-09,1.6643948e-09
DCAF17,3.5088236e-05,4.8345605e-08,2.3351926e-05,2.8163995e-06,1.6252354e-08,2.6441447e-05,7.594132e-08,1.6250665e-06
QPCT,5.2655073e-06,9.492399e-09,4.0848636e-06,2.6703728e-07,7.709615e-09,5.908949e-08,1.3453952e-08,1.7870532e-08
RAB3GAP1,0.0006508616,4.529915e-09,0.00019897275,1.2193912e-06,4.505616e-09,0.00011425335,5.0326228e-09,2.6123348e-09
SLC25A12,0.000107240034,4.3488058e-09,5.4608558e-05,8.879813e-06,3.9100696e-09,2.978097e-10,4.3769575e-09,2.97505e-05
RMDN2,2.1794717e-09,1.8285274e-09,1.0957358e-09,1.655915e-09,1.493537e-09,1.4427441e-05,1.8382876e-09,6.146122e-10
DARS,1.3313818e-10,0.0028992833,1.7097695e-10,5.68396e-11,2.030293e-10,9.446207e-11,2.3821253e-10,1.1866494e-10
SRSF7,6.5791116e-11,1.4728595e-10,1.0254875e-10,0.0006503581,1.3153087e-10,5.7037906e-11,1.517603e-10,7.842825e-11
SOS1,0.0008823853,4.236875e-09,0.0002976689,2.9466771e-09,3.65084e-09,0.00032252545,4.529017e-09,1.8749415e-09
KYNU,0.0006393298,6.539269e-10,2.2546792e-05,2.6788063e-10,5.772085e-10,9.3533015e-11,7.0017625e-10,3.0537892e-10
ORC2,7.000378e-05,1.7494786e-09,0.0001544579,2.4123357e-09,1.4541081e-09,0.0003070608,1.866478e-09,7.429705e-10
COX7A2L,6.487671e-11,1.4829935e-10,1.0370632e-10,0.0006782065,1.3243485e-10,6.022404e-11,1.5287997e-10,7.853842e-11
ORC4,7.672649e-05,7.653778e-09,0.00019015142,2.0819329e-05,6.7038792e-09,0.000121997284,7.583924e-09,1.2151753e-09
PLEK,3.1241147e-05,5.514878e-10,2.1096853e-10,2.0170394e-09,4.590213e-10,7.4552246e-11,5.727395e-10,3.1462655e-10
RND3,1.4979182e-10,5.5752053e-10,4.7394965e-06,1.3370771e-10,0.0014513645,2.0566208e-10,5.990684e-10,2.7664568e-10
ATF2,4.529506e-05,0.001711988,5.3983995e-10,1.8915607e-10,5.921444e-10,2.4365665e-09,7.355103e-10,3.669884e-10
THADA,0.001017983,3.7837746e-09,3.006131e-09,4.4469134e-06,3.1501879e-09,0.00028869277,3.8501176e-09,1.940682e-09
AAK1,1.4086928e-05,3.9512715e-10,0.0030503336,1.1758461e-10,3.390167e-10,2.9750538e-10,4.087973e-10,1.8772879e-10
TRAK2,1.2783322e-05,9.579243e-06,1.4461687e-05,3.8008434e-06,4.6334253e-06,2.7394142e-05,1.27512985e-05,9.749805e-06
C2orf42,3.6506735e-05,1.2930577e-07,1.7972887e-05,3.5438975e-06,1.8548313e-08,2.9403673e-05,1.377824e-07,7.537158e-07
PCYOX1,2.3403857e-10,6.705999e-10,4.9873927e-10,2.1862778e-10,5.8533056e-10,5.5909655e-10,6.937529e-10,0.00087605725
EPAS1,9.156608e-11,2.1198986e-10,1.4029884e-10,4.6748917e-11,1.8894837e-10,7.5981776e-11,2.1894786e-10,0.0033176013
ARID3A,0.00013218504,5.625973e-08,5.069144e-09,1.5205027e-05,2.3560192e-08,4.402516e-05,1.18840205e-07,8.9201586e-07
SUMO1,8.250702e-11,1.8797745e-10,1.2947414e-10,4.4739178e-11,1.6844631e-10,7.2975556e-11,1.9304916e-10,0.0024468524
VAX2,5.983558e-10,6.018099e-07,3.7148052e-06,5.2386224e-09,6.898436e-07,1.0467437e-05,2.3974764e-07,3.2265555e-06
NFE2L2,1.1710631e-10,0.0034056103,1.6551027e-10,5.3419904e-11,1.9670619e-10,8.387956e-11,2.3019138e-10,1.185534e-10
MSH6,3.8082977e-05,3.6275164e-06,2.3222617e-06,7.0751903e-06,3.082882e-06,2.6509315e-05,3.877309e-06,3.9808742e-07
PLEKHA3,7.589286e-05,4.4395956e-06,4.9418105e-09,1.54859e-05,1.20268705e-05,6.51696e-05,3.3161475e-06,3.481096e-05
EPHA4,0.00014055453,1.6131437e-09,1.2669271e-09,2.4815675e-10,1.2237042e-09,1.6124783e-10,1.7050482e-09,0.00022582547
PARD3B,2.6877833e-10,4.28775e-09,0.0003967683,6.574775e-10,6.978101e-09,0.0016212534,4.3402872e-09,0.00016979144
ALMS1,0.000102777776,8.763003e-06,2.8004679e-05,1.651657e-05,1.028496e-05,0.00010899387,4.804102e-06,3.557522e-05
BCL9,1.9548063e-09,1.8787906e-08,2.0208983e-05,3.829242e-07,2.7752485e-08,7.843574e-05,1.2690343e-08,5.039455e-06
PRRX1,2.1695454e-10,7.887097e-10,2.6611707e-10,2.5746943e-10,8.61542e-10,1.10192425e-10,7.7454265e-10,9.674905e-05
DNAJC16,5.7803292e-05,1.1128946e-05,8.32242e-05,1.2510594e-05,8.623173e-06,8.747195e-05,7.626393e-06,1.5856169e-06
MARK1,5.375764e-10,2.8096216e-09,8.629481e-10,7.895963e-10,3.2499812e-09,4.7563975e-05,2.7639107e-09,6.4374435e-05
TNR,1.02759495e-05,9.676162e-10,5.396526e-10,1.4267938e-07,7.995288e-10,1.0607614e-05,1.0227182e-09,4.4659315e-10
MORN1,6.8372555e-07,3.0817084e-08,3.8909722e-05,2.8084605e-06,8.4037424e-08,4.1860727e-05,1.8674118e-08,1.6025634e-09
GPX7,4.0675513e-05,2.8029082e-10,1.6146112e-10,1.2356771e-10,2.3905047e-10,8.391221e-11,2.9116295e-10,1.4011299e-10
CACYBP,1.056721e-10,2.3327246e-10,1.5649348e-10,5.921091e-11,2.099141e-10,8.472049e-11,0.0016533535,1.2398062e-10
SCP2,7.8351096e-11,1.7669022e-10,1.2602962e-10,4.0534357e-11,1.5752336e-10,8.389972e-11,1.8233687e-10,0.0026958715
RALGPS2,0.00022061527,1.1667985e-09,0.00019886518,2.8539242e-05,1.0048614e-09,0.00033551446,1.2815728e-09,3.9846704e-10
CEP104,3.3608594e-05,2.3504041e-08,3.844853e-05,2.9717194e-06,1.33818325e-08,1.849662e-05,2.7127028e-08,3.6306675e-09
FAM20B,1.9316105e-05,1.4037608e-08,8.7684675e-05,3.7444906e-06,1.1526008e-08,5.5517947e-05,2.3498663e-08,2.127093e-09
TCEANC2,4.3499887e-05,3.2562218e-06,2.6947582e-05,4.5255097e-06,8.0710055e-07,1.1272584e-05,8.8013536e-08,2.1217899e-08
TMEM59,6.5598534e-11,1.4732697e-10,1.03013355e-10,0.0019945542,1.3164783e-10,5.7594127e-11,1.5192016e-10,7.827342e-11
LRRC42,4.9836586e-07,1.03975644e-07,9.199941e-06,5.1908654e-07,3.665444e-07,4.044808e-06,5.9854625e-07,5.02645e-07
MRPL37,9.601495e-06,3.63851e-08,2.907493e-06,8.193947e-07,2.1526848e-08,4.7830827e-06,4.0911754e-08,1.3758748e-06
ICMT,0.00016744068,1.7752223e-10,1.2552223e-10,4.2327912e-11,1.5977253e-10,6.694532e-11,1.8263727e-10,9.334535e-11
RPL22,5.99051e-11,1.3688634e-10,9.520131e-11,3.1793276e-11,1.2240234e-10,5.2400456e-11,1.4082674e-10,0.005046812
QSOX1,7.193083e-11,1.6899274e-10,1.2661003e-10,3.849071e-11,1.5055947e-10,7.5020684e-11,1.7464638e-10,0.0013783012
STXBP3,0.001013622,3.9054984e-10,2.6718613e-10,8.4618416e-11,3.5124237e-10,1.7093776e-05,4.0125614e-10,1.8750478e-10
PHF13,1.0538066e-06,1.8672785e-06,7.3321958e-06,2.13427e-07,4.283596e-06,1.28358015e-05,4.7121894e-06,4.5825245e-06
ERRFI1,1.1388434e-10,3.3199507e-10,3.6639464e-10,0.0014220423,2.9869768e-10,6.5113472e-06,3.496042e-10,1.4747936e-10
PARK7,6.192281e-11,0.0072213067,9.799615e-11,3.2712968e-11,1.25613e-10,5.403393e-11,1.4502462e-10,7.478753e-11
KIAA1324,9.3403205e-06,1.3856948e-09,4.7198104e-05,4.883802e-06,9.855272e-10,2.2053375e-05,1.6123132e-09,3.6356548e-10
SRSF4,1.701834e-10,0.003559131,2.3233379e-10,7.2922265e-11,2.800391e-10,1.6922562e-10,3.3070263e-10,1.7313662e-10
MECR,1.2886322e-05,8.7913577e-07,2.60687e-05,3.757734e-06,3.8023697e-06,5.3337903e-05,7.8748735e-07,4.6153787e-06
KCNC4,1.2419369e-09,1.3232636e-05,0.00018293764,2.155975e-09,3.9628876e-06,1.8297384e-05,8.604714e-06,1.5232399e-05
EDEM3,0.00037434377,1.0163845e-09,9.773846e-09,3.1319256e-10,9.396436e-10,6.0180444e-10,1.0550499e-09,4.811135e-10
ATP5F1,6.460358e-11,1.461406e-10,1.01490205e-10,3.41368e-11,0.0033352822,5.624612e-11,1.5050636e-10,7.782905e-11
RAP1A,5.8336336e-10,2.6174704e-10,1.7399801e-10,7.162676e-11,0.0038791609,9.468827e-11,2.7270233e-10,1.3665495e-10
HDAC1,7.8797704e-11,1.6964122e-10,1.248289e-10,3.972625e-11,0.0020902758,6.712099e-11,1.751334e-10,8.941339e-11
CAPZA1,0.003766311,8.911668e-10,6.895104e-10,3.4281414e-10,8.217364e-10,2.537733e-10,9.1128105e-10,4.9833704e-10
S100PBP,0.00027758628,7.2230855e-10,6.0708805e-10,1.6296448e-10,6.456431e-10,9.828757e-06,7.384454e-10,3.5064932e-10
RNF19B,1.6099826e-05,2.2372975e-05,0.00012529873,6.067831e-06,2.8320146e-05,1.3146422e-09,3.4722798e-05,1.48610625e-05
SCAMP3,0.0003943993,2.26164e-10,1.6164353e-10,5.2979624e-11,2.0321062e-10,1.01952356e-10,2.33091e-10,1.1875098e-10
TRIM62,9.619266e-06,2.2625656e-08,1.2923724e-05,2.2586711e-07,9.813822e-09,6.7850865e-06,3.3242625e-08,9.7215e-07
ASH1L,0.0004205875,1.5570456e-09,7.3161264e-09,5.428146e-10,1.2915898e-09,0.00031843001,0.0032249086,6.929118e-10
SFPQ,1.6706853e-10,3.8786402e-10,2.771289e-10,9.243098e-11,0.0021300672,2.026834e-10,4.0226839e-10,2.0295536e-10
RHOU,3.760727e-10,9.3088084e-07,7.8017e-05,7.940743e-10,4.2673028e-06,2.017538e-05,2.1974406e-06,9.712785e-06
GON4L,9.261863e-06,4.7724563e-10,3.4749278e-10,1.3657078e-10,0.0017655728,2.4490568e-10,5.008479e-10,2.543097e-10
ARHGEF2,5.6728215e-05,2.0549378e-07,3.3456083e-05,6.0960628e-09,1.3961534e-08,1.5364172e-05,7.921306e-06,1.788437e-05
LAMTOR2,6.053591e-11,1.3779401e-10,9.580314e-11,3.2028703e-11,1.2314984e-10,5.276995e-11,1.4175622e-10,0.0013980704
MEF2D,6.5989597e-10,0.001033208,2.4348834e-10,1.132717e-10,3.3143893e-10,1.4014988e-10,3.9470233e-10,2.171338e-10
DOCK7,6.634638e-10,1.0040931e-09,0.00084715046,3.0838987e-10,8.904345e-10,0.00013782256,1.0160763e-09,5.028993e-10
SRM,7.007197e-11,1.5599819e-10,1.0955054e-10,3.6637065e-11,1.3945525e-10,5.860117e-11,0.0010336431,8.414155e-11
FBXO6,1.1156852e-05,2.5948436e-06,1.03751e-05,1.4824734e-06,2.4423305e-06,5.5304636e-06,2.8907627e-06,5.275225e-07
C1orf21,7.606582e-05,1.5885592e-08,0.00011037788,6.4470673e-06,1.5393379e-08,1.1270239e-09,1.1547667e-07,0.00022183555
SWT1,2.4914765e-05,8.1335975e-06,3.1091226e-05,4.3781415e-06,3.0276246e-06,5.389627e-05,9.7387e-06,1.6861082e-05
MAD2L2,4.9574332e-06,4.0936206e-07,2.2383974e-06,2.272575e-07,1.1154873e-07,9.048257e-07,1.5765112e-06,2.3335283e-06
LEPR,3.1972708e-05,3.0740524e-05,0.00016720977,1.3049249e-06,2.2747154e-05,2.3871673e-06,2.1540558e-05,0.00010708592
IVNS1ABP,6.086193e-11,0.0015315596,9.6496e-11,3.2265933e-11,1.2405395e-10,5.2923572e-11,1.4282035e-10,7.392299e-11
MFN2,2.11713e-05,3.583272e-06,3.0543128e-05,2.022081e-06,2.7995184e-06,1.5162541e-05,6.752706e-06,8.3363364e-07
MIIP,2.7105581e-05,5.522494e-08,4.8444235e-06,1.664734e-06,2.9639327e-08,1.5355332e-06,6.992414e-08,6.7326437e-06
SMG7,2.8010855e-10,0.0013784964,3.485788e-10,9.413095e-11,3.252106e-10,1.883913e-10,3.9196252e-10,1.8660569e-10
PLA2G4A,1.0876112e-05,1.7981714e-09,7.120865e-05,6.656376e-10,1.4638115e-09,0.00025230928,1.8386523e-09,4.5286777e-10
WLS,6.752921e-11,1.6045569e-10,0.000934802,3.6861156e-11,1.4333502e-10,7.284803e-11,1.6530015e-10,8.3914445e-11
PRDM2,0.0007892648,7.176642e-10,5.615503e-10,2.1529371e-10,6.46645e-10,1.5384507e-09,7.3768236e-10,3.2424932e-10
TROVE2,1.0996106e-10,0.0015627258,1.4953547e-10,5.2249757e-11,1.9087723e-10,8.63608e-11,2.2172363e-10,1.1482703e-10
UCHL5,4.364362e-05,6.5467853e-09,1.5599368e-05,3.5577068e-06,4.9365347e-09,2.6978236e-05,7.1046253e-09,1.5682643e-09
BCAS2,1.2519014e-10,2.0814353e-10,0.0012103862,5.4378425e-11,1.8434762e-10,7.712504e-11,2.1522063e-10,1.1003428e-10
SRSF11,1.2442551e-10,2.2513152e-10,1.673128e-10,5.4844764e-11,1.9882496e-10,1.0261704e-10,2.336278e-10,0.0026775745
CTH,3.0421177e-07,6.0800795e-07,6.2259887e-06,3.68461e-06,7.030944e-08,2.37904e-06,1.0432373e-06,1.7229215e-06
OLFML3,2.0680877e-06,1.7349853e-07,3.6673098e-06,4.547832e-07,2.9137766e-08,1.9660981e-06,8.619806e-07,2.8911415e-07
PLEKHM2,7.1057104e-05,9.778367e-07,4.202027e-09,5.731292e-06,1.5518314e-06,4.6577505e-05,1.652533e-05,4.547537e-05
CRYZ,7.954109e-11,0.0021150343,1.3482145e-10,4.281943e-11,1.7083808e-10,1.119655e-10,1.9691941e-10,9.66841e-11
PHTF1,0.00043646077,1.0323908e-08,4.27103e-05,4.780928e-07,2.8471263e-08,1.632237e-05,9.023361e-09,1.9597737e-05
ZBTB17,4.1070805e-05,2.323409e-06,9.52559e-09,1.4159964e-06,2.6599744e-07,2.6912861e-05,1.4869711e-05,2.9013228e-05
CD58,1.702101e-09,3.359335e-10,2.9033442e-10,9.381889e-11,2.8968336e-10,1.0610451e-10,0.0024167008,1.6148391e-10
CD2,8.634944e-11,1.5004488e-10,1.0198309e-10,3.6828547e-11,1.3284698e-10,5.441889e-11,1.5479482e-10,0.0006543675
TTF2,2.6383537e-05,6.308387e-09,2.2372056e-05,1.7743137e-06,4.860993e-09,3.2676664e-06,8.262238e-09,1.0935789e-09
NR5A2,1.3472042e-10,4.607414e-10,2.8456576e-10,1.11504105e-10,4.039291e-10,0.0027216186,4.773312e-10,2.2849937e-10
KIF21B,1.8783958e-05,1.2002784e-09,3.5250534e-07,6.9079846e-08,9.809793e-10,1.7175027e-10,1.2705911e-09,4.984682e-10
TMEM9,6.369838e-11,1.4690775e-10,1.0218715e-10,3.3826407e-11,1.3113158e-10,6.131822e-11,1.5124131e-10,0.0004680962
ADPRHL2,3.2546136e-06,5.119618e-07,2.4465817e-05,3.117769e-07,2.2607831e-07,1.1718447e-05,4.782898e-07,1.9206716e-09
MAP7D1,2.5862451e-05,5.3287285e-06,2.0656778e-05,7.962914e-07,8.613351e-06,2.0282178e-05,1.236529e-05,4.9945756e-06
WARS2,2.5526579e-05,1.5600593e-06,1.545735e-05,3.9291467e-06,1.6462417e-06,2.6312175e-05,4.804061e-06,1.6157952e-05
OSCP1,3.9218394e-06,1.6653247e-06,2.1772664e-08,2.30515e-06,3.2162054e-06,6.632548e-05,1.5531586e-07,5.659193e-09
MRPS15,6.508022e-11,1.458165e-10,1.0178876e-10,3.4012796e-11,0.0015842613,5.616561e-11,1.5023846e-10,7.7581976e-11
EXOC8,1.7644154e-06,2.465941e-06,6.1898577e-06,6.3734973e-07,1.9086012e-06,8.30097e-07,2.305029e-06,5.869576e-07
GNPAT,5.3498855e-10,0.0016991618,5.0924187e-10,1.2517914e-10,4.072696e-10,3.2574266e-10,4.9472026e-10,2.1962042e-10
C1orf109,2.7980423e-06,7.55269e-08,2.0118036e-06,4.6479613e-07,1.6011047e-07,4.5660477e-06,8.257074e-08,2.3899132e-09
NID1,1.5286569e-10,3.475703e-10,1.8982144e-10,8.7587534e-11,3.1377972e-10,8.850091e-11,3.5608497e-10,0.00050914
LGALS8,2.2918459e-05,2.4205454e-08,1.1086553e-05,1.0544821e-06,1.4321658e-08,4.020876e-05,6.8171204e-08,2.2885103e-09
MTR,0.000100237165,9.685395e-10,0.00077966833,6.258898e-10,8.330212e-10,1.6886686e-05,9.796443e-10,5.348681e-10
SIPA1L2,0.00033635818,1.7363441e-09,0.00017299388,2.4130753e-10,1.4746593e-09,2.4950797e-10,1.869011e-09,9.0846326e-05
RLF,0.000511616,2.9065664e-08,0.00017656005,2.2916709e-05,1.00924765e-07,0.0001330689,3.1539217e-05,3.291576e-05
KMO,5.7456607e-05,5.676011e-10,3.042197e-10,3.621032e-10,4.7395726e-10,1.4504536e-10,5.827195e-10,2.750305e-10
ZNF684,2.1373007e-05,4.8939423e-06,1.5964169e-08,3.5301957e-06,5.6766503e-06,4.8573467e-05,5.709833e-07,1.0950355e-06
KCNQ4,2.534937e-10,8.4207896e-10,9.99963e-10,1.7589767e-10,7.567924e-10,5.9295005e-05,8.7729696e-10,3.389831e-10
AKT3,0.00045255726,1.3324927e-09,4.3223417e-10,3.0247757e-10,1.1230006e-09,0.00021655377,0.0026937295,0.00012595012
ETV3,1.566928e-05,1.3249179e-05,7.640597e-06,4.8204683e-06,1.310294e-05,6.684111e-10,1.6165259e-05,2.6101163e-05
ACADM,8.813318e-11,0.001246011,1.255936e-10,4.2513926e-11,1.5836565e-10,7.354146e-11,1.8422283e-10,9.38597e-11
ST6GALNAC5,2.2717342e-07,5.6791105e-09,1.6325232e-09,7.0903775e-07,8.096426e-08,7.0512596e-07,5.058433e-09,3.0030482e-05
SLAMF1,0.00011298269,3.136421e-10,1.745608e-10,1.1502585e-10,2.6581676e-10,9.577739e-11,3.305973e-10,1.6271288e-10
ADGRL2,3.0073855e-10,7.805803e-10,3.3227382e-10,1.3643696e-10,6.725353e-10,0.0004457065,7.9156565e-10,0.00013512139
SDHB,0.000909825,1.9797428e-10,1.3986255e-10,4.5421705e-11,1.7760893e-10,9.553765e-11,2.0438103e-10,1.0255423e-10
RPF1,3.9199676e-05,8.2795756e-05,4.0814383e-09,3.3954144e-05,0.00011546428,1.2708117e-05,6.334866e-05,4.3277476e-05
KDM5B,2.1941608e-10,3.9684542e-10,0.0012149785,1.0137819e-10,3.5153863e-10,2.1668244e-10,4.1133613e-10,2.0920542e-10
UAP1,1.7959836e-10,4.3604234e-10,0.0011737105,1.3028419e-10,4.1159354e-10,1.0022921e-10,4.547764e-10,4.2062992e-10
CTBS,8.127674e-06,8.5929294e-08,2.2861361e-06,1.0304384e-06,2.7879283e-08,2.025532e-06,4.951128e-07,8.4202965e-09
RGS4,2.0568051e-10,1.3496843e-09,3.858916e-10,1.426079e-08,2.5391966e-09,1.1617969e-10,1.3758975e-09,1.1028964e-05
KLHL12,3.3109733e-05,1.8007106e-06,2.3704197e-05,5.482388e-06,2.4102178e-07,3.1841348e-05,2.7753399e-07,3.2159062e-09
IGSF21,2.4811125e-05,1.0582242e-09,6.9372375e-10,1.3191755e-06,8.049132e-10,3.1472316e-10,1.1066408e-09,4.0727502e-10
SSX2IP,6.2941185e-06,4.065471e-06,8.225437e-05,3.8842336e-06,5.537636e-06,1.6643427e-05,8.3423254e-07,1.6457196e-09
RBBP5,5.230416e-05,1.1155235e-05,1.2363533e-05,1.13089245e-05,1.214683e-05,2.2899909e-05,8.463485e-06,4.3738514e-06
GBP3,0.0003032656,1.7560872e-10,1.2841364e-10,4.1342894e-11,1.5716294e-10,6.758024e-11,1.8166274e-10,9.301602e-11
GBP1,8.244629e-11,1.832395e-10,0.0005990434,4.3549518e-11,1.6482885e-10,6.646997e-11,1.8960579e-10,1.0339091e-10
KIF17,3.622704e-06,1.01437e-06,3.3243055e-09,4.0271902e-10,5.502906e-08,1.08258504e-07,4.915991e-07,2.1988251e-05
GPR89A,3.8681374e-05,2.706726e-06,4.763897e-05,3.4527427e-06,1.7109995e-06,1.9323365e-05,2.2841268e-06,8.681709e-08
CDK18,2.7721614e-10,2.8463158e-09,0.000112410606,6.5595435e-10,3.3567684e-09,6.483937e-05,2.7733051e-09,8.2517604e-10
RAB29,2.022188e-05,1.7678464e-06,8.9696695e-09,2.6008195e-06,2.7972526e-06,4.1292838e-06,8.740397e-07,3.6027832e-06
CD160,9.183759e-06,1.2767719e-08,9.102237e-07,2.3398155e-09,6.7651493e-09,2.353062e-06,1.1638874e-08,7.948309e-07
ECE1,2.665392e-10,4.385889e-10,3.2519884e-10,1.1817096e-10,0.0024165462,1.2236756e-10,4.6076776e-10,4.0238274e-10
HMGCL,1.13042055e-10,0.000746795,1.648801e-10,5.3568764e-11,1.9920872e-10,1.0264972e-10,2.3236259e-10,1.1635688e-10
CD46,1.5804882e-10,3.3305234e-10,3.2894937e-10,0.00074668817,2.940309e-10,2.489722e-10,3.4868652e-10,1.6108553e-10
PRPF3,0.00019716243,1.89932e-09,1.6178197e-05,1.1225039e-05,1.6785594e-09,0.0003330651,2.0652817e-09,1.9813795e-09
P3H1,1.1627719e-05,2.2702615e-07,8.650019e-09,6.522998e-07,7.0257323e-07,1.2487702e-06,1.365064e-07,6.234147e-06
SLC2A1,1.4286367e-10,2.7409205e-10,6.1805183e-10,6.96578e-11,2.427177e-10,8.25023e-11,0.0019885828,1.3029959e-10
EBNA1BP2,9.277886e-07,3.6952492e-09,3.376693e-06,7.836317e-08,2.8578921e-09,3.9111196e-06,4.0754253e-09,8.781324e-10
B4GALT2,3.2257522e-10,6.4566626e-07,2.2997692e-05,4.7437534e-09,3.3623257e-06,5.404468e-06,6.986725e-07,7.0708056e-06
ERI3,1.5490735e-10,2.6118552e-10,1.8980406e-10,6.8254236e-11,2.3205965e-10,0.00027884234,2.7037791e-10,1.4308647e-10
PTCH2,3.1213674e-06,1.7398989e-08,1.2933006e-09,1.3317781e-06,2.2518124e-07,8.721293e-06,1.058691e-08,2.8229111e-05
AKR1A1,8.398458e-11,1.7949289e-10,1.299727e-10,4.2546296e-11,1.6001558e-10,6.9261416e-11,0.0020936055,9.4731084e-11
PRDX1,6.014759e-11,1.373165e-10,9.556152e-11,3.191491e-11,0.00981679,5.247457e-11,1.4120734e-10,7.3172635e-11
TSPAN1,6.396745e-11,1.4980124e-10,1.114586e-10,3.476656e-11,0.0023595002,5.575851e-11,1.5442855e-10,7.895793e-11
BLZF1,1.6344418e-06,1.8068482e-06,7.112673e-05,1.7454666e-06,3.2445696e-06,1.3590694e-05,2.8808606e-06,2.0592281e-09
CCDC181,1.1518354e-09,1.1996381e-08,4.1303178e-05,1.0783998e-06,2.2467104e-08,8.476951e-06,1.6873427e-08,2.9126141e-09
SLC19A2,7.701704e-10,2.0506723e-05,5.5976914e-05,3.316217e-06,4.150032e-05,1.3597202e-05,4.3351003e-05,4.6622612e-05
NSUN4,3.253138e-05,8.240147e-06,7.331395e-05,4.1153553e-06,6.747769e-06,4.692299e-05,1.5319898e-05,2.7685383e-05
TMED5,2.866254e-10,0.0011240761,1.9345682e-10,7.701671e-11,2.4588956e-10,1.03138796e-10,2.923371e-10,1.4820943e-10
DR1,8.147149e-05,4.3236883e-05,1.8672616e-05,2.4629619e-05,4.6078214e-05,4.1914374e-09,3.634818e-05,3.701553e-05
CNN3,7.04394e-11,1.6633372e-10,1.1468695e-10,3.760295e-11,1.4861933e-10,7.8525096e-11,1.7129978e-10,0.0013553483
PRRC2C,1.8524501e-10,0.0057772817,1.6357389e-10,6.151056e-11,2.0511404e-10,8.4035855e-11,2.419006e-10,1.238178e-10
F3,6.871534e-11,0.0011218094,1.24084e-10,3.773234e-11,1.4536304e-10,5.873074e-11,1.6811058e-10,8.6905094e-11
ABCD3,1.8543178e-05,1.2584641e-09,4.9383715e-09,1.1128957e-09,1.0690984e-09,0.00048270606,1.3469789e-09,5.458587e-10
VAMP4,4.2227886e-05,1.4541325e-06,1.9399038e-06,6.4454503e-06,9.870853e-07,5.302606e-06,8.4990745e-08,5.6542763e-06
DPH5,2.0702848e-05,6.059573e-08,1.1538112e-05,2.2391873e-06,2.2319066e-08,1.1789672e-05,6.3501965e-08,1.1799971e-06
PTBP2,0.00012188274,0.0022201058,2.336377e-09,3.5576253e-10,1.2382021e-09,9.378151e-05,1.5820212e-09,1.1016517e-09
DARS2,3.1913274e-05,3.4267296e-06,3.2129545e-05,3.6580218e-06,2.838635e-06,2.3801715e-05,4.2158495e-06,9.030426e-06
IRF6,1.7154402e-10,1.2343138e-09,6.346658e-05,2.394164e-10,1.2918288e-09,2.0475534e-05,1.3216239e-09,3.5055703e-10
DIEXF,6.29679e-06,3.192458e-08,1.0919555e-05,1.9235213e-06,3.4521403e-08,1.100704e-06,3.5207395e-07,9.136769e-08
RCAN3,4.5050234e-05,3.1511314e-09,9.2362967e-07,8.9999985e-06,2.7098161e-09,2.9107261e-05,3.0367318e-09,5.486268e-10
SYF2,6.091698e-11,1.386035e-10,9.654202e-11,3.2255594e-11,0.003774952,5.309059e-11,1.4279038e-10,7.3806905e-11
RSRP1,7.76061e-11,1.7510032e-10,1.2290674e-10,0.0006218592,1.5605563e-10,8.2679676e-11,1.8041894e-10,9.131162e-11
RCOR3,0.00017665135,8.614155e-10,8.4731033e-10,6.7101313e-10,7.4274237e-10,0.0005310005,8.92967e-10,4.8231164e-10
