,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
ARHGAP44,9.346494e-10,1.2762431e-05,4.6536847e-10,8.6957596e-05,0.00015344631,2.447013e-09,7.192679e-09,9.06589e-08,9.8712495e-05,0.0001809057,4.067846e-09,7.853341e-09,9.784212e-06,0.0001570094,2.120676e-09,0.00011209618
ELAC2,5.686001e-10,6.274511e-09,1.1110039e-05,2.6622372e-06,7.4975533e-06,1.7514784e-09,8.296901e-09,1.090605e-08,2.7535974e-09,8.508749e-06,5.0613767e-09,1.103526e-08,1.0669579e-06,1.2595693e-06,3.1598946e-09,1.4432091e-07
SCIN,1.2482491e-09,2.5405726e-09,2.4289335e-09,6.8996425e-10,3.8401877e-09,1.3746857e-09,2.2631732e-09,2.3822537e-09,6.3159845e-05,3.7412833e-09,1.7739742e-09,2.23545e-09,1.0091836e-06,2.2678172e-10,1.8384734e-09,2.2790927e-09
ARSD,1.1180694e-10,3.8785958e-10,0.0005171605,1.5354715e-10,4.577614e-10,2.134916e-10,3.182551e-10,3.819054e-10,1.9915478e-10,4.1043485e-10,2.9695094e-10,3.5088416e-10,7.608852e-11,1.9673396e-10,2.058489e-10,4.1197054e-10
ADIPOR2,1.7281528e-10,0.003211181,4.4958873e-10,0.00015471324,9.0173174e-10,3.4918235e-10,6.3164507e-10,6.902591e-10,3.9962392e-10,8.1219237e-10,5.4700827e-10,6.32962e-10,1.7418164e-10,1.6066913e-10,3.6753903e-10,7.059559e-10
MARK4,9.298147e-10,3.8109063e-09,4.3981978e-05,6.0338687e-05,8.039992e-09,1.8423066e-09,4.4360333e-09,4.1707664e-09,3.5779845e-05,6.931342e-09,3.3056595e-09,3.967949e-09,1.893063e-09,0.00027060448,2.2651339e-09,4.006247e-09
PROM1,9.881355e-11,4.2936238e-10,1.1839567e-10,1.4670362e-10,5.1955423e-10,2.2088278e-10,3.5063394e-10,4.2523846e-10,2.7940103e-10,4.785345e-10,3.228577e-10,0.0029519615,8.141026e-11,2.5535082e-10,2.1282362e-10,4.7863125e-10
CCDC124,6.053938e-11,0.0029746771,7.826476e-11,1.1278921e-10,2.7129382e-10,1.2330732e-10,1.9051423e-10,2.2215328e-10,1.2009556e-10,2.5180324e-10,1.7535937e-10,2.0544566e-10,4.8886124e-11,7.255557e-11,1.2513475e-10,2.424933e-10
CEACAM21,1.1910008e-10,3.62363e-10,3.864804e-05,1.821311e-10,5.2355426e-10,2.1160405e-10,3.4823058e-10,3.7997847e-10,1.7849396e-10,4.8005294e-10,3.168076e-10,3.70226e-10,1.4796933e-10,8.596228e-11,2.4165342e-10,3.8702822e-10
PAFAH1B1,3.4180211e-10,1.6465107e-09,0.0019943041,1.8843024e-05,1.9667779e-09,7.5296536e-10,1.3053847e-09,1.6618159e-09,7.813161e-10,1.7436455e-09,1.1448528e-09,1.3958172e-09,3.0605066e-10,0.00019062421,6.902367e-10,1.9310227e-09
DNAH9,6.062006e-10,6.6664425e-09,5.1204115e-06,2.9686037e-06,1.960856e-05,1.7239132e-09,6.56677e-09,1.1305705e-08,2.140744e-09,2.7156424e-05,4.803069e-09,8.9647605e-09,5.4447816e-07,6.377863e-05,1.4405648e-09,1.8445571e-05
KIAA0100,7.9378354e-10,5.879472e-08,2.0427164e-05,2.0712616e-06,7.321823e-05,3.3146819e-09,2.7742933e-06,8.4293515e-07,4.4917375e-05,6.406826e-05,2.5069985e-08,3.7385637e-06,2.355306e-07,2.5370848e-06,2.8401932e-09,3.6078734e-05
GAS7,6.4728545e-10,3.5064949e-09,0.00030037656,0.0006020046,6.3928485e-09,1.1012131e-08,4.1534047e-09,4.203013e-09,5.292824e-10,2.6871248e-08,9.221712e-09,3.748848e-09,7.493657e-08,6.972082e-05,1.6577067e-09,3.798265e-09
MATK,3.764818e-10,1.8248414e-09,1.2445122e-05,2.4645077e-09,3.4849719e-09,9.915456e-10,2.0765192e-09,2.105642e-09,9.616293e-10,3.7739936e-09,1.8571598e-09,2.0852828e-09,2.075276e-09,4.156557e-10,1.1433428e-09,2.1348519e-09
ST7L,6.2412786e-10,3.352603e-09,0.0004962151,0.00011164255,3.867945e-09,1.2911539e-09,2.296464e-09,3.2560243e-09,1.4399e-09,3.1522553e-09,1.9383883e-09,2.474682e-09,5.068281e-10,0.00015286922,1.2397476e-09,4.04085e-09
LUC7L,1.4325768e-10,5.270118e-10,4.0683948e-10,4.3372064e-10,7.053798e-10,2.93258e-10,4.8506266e-10,5.4365695e-10,2.8730954e-10,6.450363e-10,4.3499154e-10,5.0690063e-10,1.4745265e-10,1.440347e-10,3.042679e-10,0.0032347387
CACNA2D2,4.761954e-10,4.562345e-09,7.4229915e-06,2.8326938e-06,5.0859644e-06,1.5213597e-09,5.258664e-09,6.5214985e-09,2.806938e-09,1.9013063e-05,3.7879047e-09,5.4673115e-09,2.0620632e-06,3.2629393e-06,1.2479611e-09,2.7933682e-08
PIGQ,1.6709849e-10,6.7086214e-10,6.7434003e-10,3.4463798e-10,9.496975e-10,3.5285258e-10,5.996217e-10,7.111861e-10,0.0006082774,8.859722e-10,5.529055e-10,6.652746e-10,1.735489e-10,1.4125671e-09,3.5507172e-10,7.942394e-10
TEAD3,8.752696e-10,4.3647866e-05,2.899891e-10,2.3047358e-05,8.52266e-08,4.7311484e-09,8.844784e-09,1.2048453e-05,0.00010466395,1.2891416e-08,4.900156e-09,9.230511e-09,2.1207165e-09,2.0737845e-05,3.7943044e-09,2.0813692e-05
DNAJC11,2.5863e-10,9.425783e-10,2.600936e-06,6.1575856e-10,1.4453481e-09,4.963346e-10,8.7267743e-10,1.0257148e-09,0.000618276,1.3674158e-09,7.955827e-10,9.620935e-10,2.8804373e-10,1.6269125e-07,4.962399e-10,1.1647329e-09
MYLIP,2.0558168e-10,0.0031015726,4.77049e-10,5.053088e-10,1.2123046e-09,4.4822218e-10,7.6906065e-10,9.2765e-10,3.2173095e-10,1.144427e-09,7.0836215e-10,8.499746e-10,2.3003427e-10,8.296609e-05,4.3140805e-10,1.0704164e-09
NOX1,4.2347076e-10,6.0620553e-09,3.1195311e-06,1.5362954e-09,5.567438e-06,1.4973018e-09,5.322397e-09,8.693801e-09,7.5398802e-06,1.6881855e-05,4.145087e-09,7.719297e-09,3.7201444e-06,2.0164876e-05,1.3858587e-09,6.0819034e-06
PSMB1,6.1084526e-11,2.2534158e-10,7.985179e-11,1.1427338e-10,2.7425728e-10,0.004997676,1.9243301e-10,2.2429787e-10,1.2085961e-10,2.546354e-10,1.7705795e-10,2.0747289e-10,4.9496445e-11,7.3268856e-11,1.2628179e-10,2.4488092e-10
JARID2,9.777981e-10,4.6703064e-09,0.0015330341,0.00020215778,1.0341211e-08,5.3748543e-09,6.037765e-09,5.5138503e-09,9.600349e-10,1.7492091e-08,9.795626e-09,5.601792e-09,2.9375364e-05,0.00013395726,2.4188735e-09,5.7107634e-09
CDKL5,1.3312004e-08,3.4187273e-05,5.1712227e-06,8.854837e-05,0.00028249781,7.736749e-09,6.008611e-08,1.9550416e-05,8.105717e-05,0.00027967806,1.7481785e-08,9.410058e-08,1.8687882e-05,0.00042198523,4.702575e-09,0.00018957435
NADK,8.510627e-11,3.1323916e-10,1.2467732e-10,1.6852665e-10,3.886505e-10,1.7599365e-10,2.7379682e-10,3.1398206e-10,1.7722013e-10,3.5211437e-10,2.5081437e-10,2.912096e-10,7.262383e-11,9.0617444e-11,1.7926537e-10,0.0019560833
CYTH3,2.5226715e-10,9.253175e-10,9.857903e-10,0.0004025035,0.0032623468,5.392297e-10,8.973002e-10,9.657577e-10,4.61909e-10,1.1382792e-09,7.831049e-10,8.723645e-10,3.5028566e-10,1.90058e-10,5.928722e-10,9.090139e-10
ADAM22,8.251776e-10,1.1183329e-08,1.9617464e-05,5.2243937e-05,5.7668778e-05,2.0453164e-09,1.02322595e-08,2.0871182e-08,1.2174726e-08,6.282068e-05,4.322261e-09,1.0791314e-08,4.7227345e-06,1.2775667e-05,3.1737992e-09,1.0564194e-05
SYPL1,0.0017705132,8.980968e-09,0.00023486813,4.6338644e-09,6.82922e-09,0.0007621813,7.820515e-09,6.179862e-09,0.0024345717,3.9999244e-09,9.674414e-09,6.427535e-09,0.00063299056,0.006449106,0.004501674,3.4826197e-09
CYB561,1.6641433e-10,7.191262e-10,1.568144e-10,0.000590626,7.842754e-10,3.6670994e-10,5.426852e-10,6.8070305e-10,5.5779176e-10,6.959117e-10,5.150855e-10,6.3677885e-10,1.1989987e-10,6.683283e-10,3.914067e-10,7.7551093e-10
SPAG9,2.6822217e-10,2.277615e-09,0.000116851865,0.00020821085,5.3191602e-09,0.003387148,2.3432498e-09,2.6933888e-09,1.742301e-05,8.7914e-09,1.7724286e-09,2.4896711e-09,9.040549e-10,8.457559e-05,7.704731e-10,4.4474366e-09
AASS,1.186623e-05,4.677296e-09,5.8133404e-10,0.0006641435,6.5296137e-09,1.7864492e-09,2.6236349e-09,4.1379224e-09,1.0079655e-05,5.4568305e-09,2.1669286e-09,3.3785947e-09,1.5062331e-09,7.313783e-05,1.6181143e-09,7.4489925e-09
PLEKHG6,3.7150422e-10,3.0815897e-09,2.215317e-10,3.062907e-10,2.3280544e-09,1.0086962e-09,1.612178e-09,2.448876e-09,0.00015618905,1.9482367e-09,1.5206053e-09,2.1558721e-09,2.515383e-10,5.5167176e-05,1.0798452e-09,3.928459e-09
MPND,5.783391e-10,1.8508874e-08,3.1029303e-06,1.097821e-06,5.0413155e-06,3.0202922e-09,3.3236398e-07,2.5499057e-07,1.526015e-06,1.1601147e-05,9.802396e-08,4.910977e-07,7.106889e-09,1.8536413e-06,2.1043696e-09,3.2441085e-06
MGST1,7.180253e-11,2.7331315e-10,9.171727e-11,1.2661945e-10,3.309304e-10,0.0024024362,2.3272496e-10,2.708435e-10,1.8062311e-10,3.0415823e-10,2.125275e-10,2.5072638e-10,5.854821e-11,8.054595e-11,1.5167897e-10,2.927567e-10
CRY1,2.5850821e-10,1.3803925e-09,9.11667e-10,6.474983e-05,2.0405782e-09,6.4117367e-10,1.2425411e-09,0.0025182576,5.2704396e-10,1.9370836e-09,1.0606915e-09,1.3207974e-09,3.7399472e-10,9.303316e-05,6.0943156e-10,1.7443705e-09
NFIX,1.2116845e-10,6.08615e-10,1.5278845e-10,2.598186e-10,7.628647e-10,0.0012794922,4.956629e-10,6.1561417e-10,3.3224276e-10,7.1792017e-10,4.4782314e-10,5.535111e-10,1.1372154e-10,8.5646225e-06,2.7363709e-10,7.278237e-10
ST3GAL1,4.831338e-10,2.7721734e-09,0.0003214976,0.0011500986,4.2592214e-09,1.2952853e-09,2.1646485e-09,2.753445e-09,8.842668e-05,4.9472426e-09,2.2460407e-09,3.2725735e-09,6.145642e-10,0.00016786918,1.3234653e-09,4.6344035e-09
PKD1,9.2828545e-10,4.407193e-08,5.6442123e-06,2.972625e-05,0.00012022117,2.9641294e-09,5.200059e-08,5.023558e-06,1.0775133e-05,0.000103469734,1.01118935e-08,7.598537e-08,2.5381548e-06,3.8361504e-05,2.5814817e-09,5.4451455e-05
MED24,1.3826842e-10,5.417193e-10,3.0002525e-10,2.765813e-10,7.1955564e-10,2.8966238e-10,4.765471e-10,5.5935895e-10,0.0005238416,6.6305267e-10,4.3720408e-10,5.203149e-10,1.3313767e-10,3.0741384e-10,2.9117794e-10,6.0873107e-10
HEATR5B,8.284607e-07,1.7729231e-08,0.0006485978,5.6422403e-05,4.625487e-08,3.785355e-09,7.529213e-09,1.3907104e-08,4.58278e-05,1.7727778e-08,5.6434017e-09,8.93995e-09,1.360244e-09,9.9321755e-05,3.0313672e-09,7.747141e-06
SEC62,0.0031648157,2.4826943e-10,9.072796e-11,1.2460671e-10,3.0500813e-10,1.3570041e-10,2.1257371e-10,2.4805122e-10,1.3500749e-10,2.845739e-10,1.9509538e-10,2.2959634e-10,5.487605e-11,8.4539854e-11,1.3697803e-10,2.7226837e-10
RPS20,5.994693e-11,2.2087437e-10,7.725092e-11,1.1154537e-10,2.6822727e-10,1.2197189e-10,1.8835501e-10,2.1964973e-10,1.1848197e-10,2.4912894e-10,1.7340564e-10,2.031397e-10,0.013568207,7.180362e-11,1.237819e-10,2.3988542e-10
CSDE1,6.9695284e-11,2.6441552e-10,9.793094e-11,1.3383555e-10,3.2573705e-10,1.4472067e-10,2.2695437e-10,2.6454822e-10,1.4439724e-10,3.0263683e-10,2.0820229e-10,2.4481087e-10,5.862017e-11,8.996509e-11,0.002567213,2.8895994e-10
UBE3C,1.2970085e-09,1.5395903e-08,0.0016600208,7.9301e-05,1.2548407e-08,2.6117868e-09,5.3921974e-09,1.0277483e-08,0.00037974888,7.564017e-09,4.0554893e-09,6.3681806e-09,1.1538958e-09,0.00038698362,2.8833245e-09,2.8854496e-08
REV3L,3.2469247e-10,1.4694481e-09,5.2635565e-05,0.00023087648,2.553086e-09,7.2755585e-10,1.415075e-09,1.6582191e-09,4.6010734e-10,2.6110345e-09,1.2399841e-09,1.4925602e-09,6.0970595e-10,0.00015725246,6.853566e-10,0.0056646937
IYD,2.0617856e-10,7.237359e-10,1.6781104e-10,1.8171471e-10,7.708773e-10,3.9226392e-10,5.725298e-10,6.6439204e-10,3.0269823e-05,6.7852146e-10,5.150639e-10,6.257143e-10,1.2996526e-10,1.1585749e-10,4.3357176e-10,6.856403e-10
FAM76A,2.1674538e-09,1.9018795e-05,2.150353e-05,1.38091145e-05,0.00013470155,1.1724634e-08,1.4844009e-05,2.1805614e-05,1.9894665e-05,7.283769e-05,3.8024423e-06,1.6653985e-05,8.848223e-06,7.240701e-06,1.967807e-08,4.9289476e-05
TRAF3IP3,7.411316e-11,2.5927854e-10,0.00024655226,1.2713443e-10,3.3116593e-10,1.4737475e-10,2.2963664e-10,2.620203e-10,1.3574106e-10,3.0365738e-10,2.1129955e-10,2.463153e-10,6.435969e-11,7.619671e-11,1.5238973e-10,2.7869473e-10
POMT2,1.7320625e-07,1.1028712e-05,8.3053997e-10,4.8771876e-06,1.8522693e-05,3.1292043e-07,2.2235213e-06,8.298244e-06,9.502576e-06,8.7862e-06,4.6226845e-07,2.9735509e-06,1.4255434e-06,8.775171e-06,8.425188e-07,1.6034992e-05
VTA1,8.9659186e-10,1.0729087e-08,9.54343e-05,1.5602982e-05,0.00015278236,2.1206517e-09,1.421823e-08,2.300573e-08,2.0151267e-05,0.0001963872,6.836571e-09,2.6985473e-08,5.4205525e-06,5.6405348e-05,2.377646e-09,8.645435e-05
MLXIPL,1.9705618e-10,8.3085056e-10,2.5107427e-10,2.1808719e-10,9.800554e-10,4.206115e-10,6.758646e-10,8.0221113e-10,8.249236e-06,8.918112e-10,6.1043903e-10,7.576431e-10,1.8065931e-10,0.00014871704,4.6103765e-10,8.8662977e-10
BAZ1B,1.852172e-09,3.5536867e-09,0.00023964146,8.5929096e-05,7.1123667e-09,2.091417e-09,4.2740242e-09,3.7584558e-09,4.930781e-05,5.196784e-09,3.2157712e-09,3.701019e-09,3.312426e-05,0.00037821315,6.230803e-09,3.0441663e-09
RANBP9,1.1769535e-08,1.5868778e-05,0.001315686,0.00027266677,0.00010806948,7.98959e-09,1.1338574e-08,3.9189118e-08,1.0025977e-07,7.829743e-08,8.245833e-09,1.2307389e-08,1.3335506e-05,0.000289124,5.4241123e-09,6.7226385e-05
ETV7,2.711605e-09,1.4677207e-08,1.1257109e-06,4.56183e-06,2.0422311e-07,6.455105e-09,1.1303678e-08,9.7615125e-09,1.0262474e-05,1.8807233e-08,4.9424136e-09,6.7131176e-09,3.0455155e-06,3.1185968e-10,4.143645e-07,4.6329984e-09
SPRTN,9.1623253e-10,8.279299e-07,1.4588503e-05,4.6781947e-06,3.7294318e-05,3.7274437e-09,4.0615378e-06,4.063494e-06,8.685287e-06,3.105682e-05,4.1545718e-08,5.540774e-06,1.681239e-06,6.772383e-06,6.694232e-09,2.4314462e-05
ZNF207,1.15229846e-10,5.063276e-10,3.3311587e-10,2.692288e-10,6.947579e-10,2.6053074e-10,4.5473478e-10,5.239369e-10,3.3696926e-10,6.648192e-10,4.0360182e-10,4.9026777e-10,1.271543e-10,1.8627641e-10,0.002443851,5.799309e-10
UQCRC1,0.0007543851,2.4972793e-10,8.8835765e-11,1.2320504e-10,3.0666247e-10,1.3635111e-10,2.1342605e-10,2.4946417e-10,1.3501754e-10,2.8379338e-10,1.9599575e-10,2.3071665e-10,5.432825e-11,8.834777e-11,1.3686936e-10,2.7252556e-10
STARD3NL,8.794225e-11,3.3025258e-10,1.3943902e-10,1.8511892e-10,4.1778583e-10,1.8362577e-10,2.8992603e-10,0.002121264,1.7620258e-10,3.8021553e-10,2.6514735e-10,3.0934602e-10,7.6725376e-11,1.07412176e-10,1.8455132e-10,3.5301884e-10
CD9,0.003255719,2.5894e-10,8.994827e-11,1.5135415e-10,3.1721456e-10,1.4119118e-10,2.2301257e-10,2.5894986e-10,1.4368842e-10,2.938885e-10,2.0352132e-10,2.3857127e-10,5.6775456e-11,8.378554e-11,1.4244546e-10,2.8165953e-10
NCAPD2,5.1364066e-07,6.489971e-08,4.478482e-05,2.2812368e-09,9.828453e-05,5.456508e-09,8.459773e-08,6.8877796e-07,4.4873705e-05,9.8304205e-05,2.1376074e-08,7.888775e-06,5.6537588e-06,1.4443149e-05,4.5780704e-09,5.408751e-05
IFFO1,9.936433e-10,1.9534889e-07,1.9756728e-06,2.2518693e-06,8.094366e-06,3.567876e-08,6.819192e-07,2.0865511e-06,3.5801586e-09,9.1723805e-06,1.8172965e-06,2.9192492e-07,6.32423e-07,1.386063e-06,6.3645618e-09,3.253943e-06
GIPR,4.325013e-10,3.6563037e-09,8.642495e-06,2.565924e-10,7.778074e-09,1.2011532e-09,2.4018127e-09,3.5014625e-09,8.139204e-05,1.8900119e-08,2.2495992e-09,4.1920765e-09,7.34092e-10,5.7938785e-05,1.2033339e-09,1.6871335e-08
PHF7,7.8693404e-07,5.6905205e-06,8.308459e-06,7.848085e-09,3.6746493e-05,1.9553108e-08,1.7030048e-06,7.320074e-06,3.36803e-07,2.48379e-05,3.1015617e-07,6.8733016e-06,3.6532106e-06,6.886811e-06,2.8638672e-07,1.6806067e-05
NISCH,7.883213e-11,0.0015669191,1.2001816e-10,1.5888818e-10,3.803011e-10,1.6559458e-10,2.6209826e-10,3.04276e-10,1.5717223e-10,3.4810774e-10,2.3977836e-10,2.815242e-10,6.853602e-11,1.08104e-10,1.6561322e-10,3.254855e-10
STAB1,2.6950367e-10,7.5547135e-10,1.9140853e-05,1.6976725e-05,1.0288028e-09,7.563682e-10,8.9621577e-10,8.12132e-10,3.0259298e-10,1.0423903e-09,1.0295488e-09,8.078001e-10,3.1637948e-10,1.1676239e-10,5.6955857e-10,7.0773415e-10
FUZ,2.0288424e-09,4.811512e-06,5.0051754e-06,1.3342908e-09,4.408444e-05,4.440689e-09,2.7613089e-08,5.062644e-06,1.9599559e-06,3.787833e-05,1.8858383e-08,3.6494744e-06,3.89712e-06,3.882999e-05,6.7801604e-09,3.497905e-05
PRSS3,0.0011364296,2.413462e-10,8.346415e-11,1.1693914e-10,2.9406122e-10,1.3168172e-10,2.0601779e-10,2.3999525e-10,1.4619747e-10,2.7218217e-10,1.8851604e-10,2.2212872e-10,5.2299012e-11,7.5825415e-11,1.3306584e-10,2.6190836e-10
ZNF200,4.5999613e-09,2.9644983e-08,2.2116337e-06,5.6816515e-07,8.004734e-06,3.784763e-09,1.3250516e-07,2.1090851e-07,8.516303e-07,6.479446e-06,2.550571e-08,4.3219688e-07,3.1995154e-07,3.3670588e-06,2.7981875e-09,6.419636e-06
CD4,7.9447386e-11,2.805277e-10,0.00025186286,1.5640814e-10,3.499157e-10,1.6058183e-10,2.464337e-10,2.818874e-10,1.4633864e-10,3.178044e-10,2.2689724e-10,2.6145117e-10,6.664376e-11,8.2954685e-11,1.6150023e-10,2.9342026e-10
LRRC23,1.4528244e-09,9.703517e-06,5.0037006e-06,2.468078e-09,8.4527615e-05,6.434134e-09,3.796583e-06,1.5471493e-05,3.2541157e-05,8.1581034e-05,9.376608e-08,1.1618032e-05,6.8035147e-06,2.6079018e-05,6.25024e-09,5.4328833e-05
BTK,4.740124e-10,4.382914e-09,1.1024189e-05,3.9906484e-10,1.5585588e-08,2.4965041e-09,4.6562354e-09,5.3293556e-09,1.4300367e-08,2.8404954e-06,7.478575e-09,8.229791e-09,1.924602e-06,2.4023032e-07,2.1406459e-09,1.066734e-08
HFE,2.4473948e-06,4.6296158e-05,7.107807e-10,7.071512e-10,2.5031943e-05,1.187779e-05,3.5216175e-08,1.4302066e-05,7.732819e-05,2.38978e-06,1.5921144e-06,1.5003352e-05,1.0374475e-09,1.8314075e-05,5.212452e-08,4.3554308e-05
SCMH1,4.941337e-10,4.238192e-09,2.073274e-09,2.40482e-09,1.4075948e-08,1.2740564e-09,3.311238e-09,4.8223736e-09,2.0822386e-05,7.6109686e-08,2.4751068e-09,0.004405914,1.4450284e-09,0.00064476155,1.1465201e-09,1.5012777e-08
FYN,1.6337404e-10,5.119229e-10,0.0023132556,0.00023133846,7.1091083e-10,2.931249e-10,4.9645577e-10,5.413288e-10,2.2014422e-10,6.2841854e-10,4.3923518e-10,4.989581e-10,1.503626e-10,1.2896666e-10,3.1668798e-10,5.3586985e-10
HIVEP2,4.5144133e-10,2.6202243e-09,0.00070993404,0.00018307552,3.354925e-09,1.0682667e-09,2.0490063e-09,2.7070728e-09,1.0461948e-09,2.9461098e-09,1.7273825e-09,2.186308e-09,5.7622507e-10,0.00028176597,9.999268e-10,3.3698357e-09
FMO1,3.2687105e-06,1.7087044e-05,6.143544e-10,1.3384099e-05,1.9752215e-05,3.1731986e-06,3.279486e-08,7.930618e-06,2.5476341e-08,1.7084006e-06,1.3300811e-08,5.3756768e-08,5.275743e-09,3.10562e-05,1.6859047e-08,2.0940075e-05
CLCN6,8.158658e-10,1.2684288e-05,3.6109235e-05,2.8848102e-05,0.00018626239,5.6992944e-09,2.1856582e-05,2.6282532e-05,6.002795e-05,0.00018918316,7.902894e-06,2.087623e-05,1.964922e-05,1.8779445e-05,5.916762e-09,7.6886754e-05
MRC2,1.0704771e-10,3.7115647e-10,1.5866196e-10,0.0004495905,4.5847093e-10,2.2167711e-10,3.2766315e-10,3.7139086e-10,1.9092747e-10,4.1440654e-10,3.050058e-10,3.446794e-10,8.950264e-11,9.960051e-11,2.2259992e-10,3.733376e-10
TSPAN9,7.2114403e-06,1.3008147e-08,2.5669951e-05,0.0009404138,3.37045e-05,3.2489151e-09,6.647473e-09,1.250256e-08,6.3287424e-09,1.8952823e-08,5.9092278e-09,1.3979655e-08,2.03153e-05,0.00014509009,1.8377277e-06,1.3171221e-05
BTBD7,2.4270613e-10,1.9900337e-09,7.0990686e-06,2.573586e-09,4.4166746e-09,0.0018888687,1.9006572e-09,2.3143827e-09,6.880958e-09,7.0228854e-09,1.4705193e-09,2.1346036e-09,5.137413e-10,0.00017807877,6.5720296e-10,4.168921e-09
MKS1,1.1433209e-09,6.8895174e-06,2.8939626e-06,4.566357e-06,5.5400054e-05,3.7110994e-09,1.5693171e-06,8.289622e-06,1.821083e-05,5.2733994e-05,1.9412308e-08,3.9769375e-06,1.3631005e-06,1.4019033e-05,4.632168e-09,3.9996197e-05
ABHD5,1.2429203e-09,3.2752787e-08,2.856372e-05,3.745437e-06,5.5206227e-05,1.0901534e-05,1.8899966e-05,2.361641e-06,1.2089744e-06,0.00010484887,4.010647e-05,9.382503e-06,9.017327e-06,2.958779e-06,3.4144065e-09,2.1642649e-05
ANOS1,1.446581e-09,1.2593026e-08,1.7499728e-05,2.7433125e-05,1.653299e-05,7.578961e-06,7.913951e-06,2.4454746e-08,2.5018921e-06,3.6357334e-05,1.7425486e-05,3.0063276e-08,2.18216e-06,6.0327776e-10,3.9651424e-09,1.1845656e-08
AKAP8L,1.538937e-10,6.417511e-10,3.3473044e-10,3.4656478e-10,8.766012e-10,3.3134914e-10,5.604418e-10,6.7284966e-10,0.0010711253,8.249605e-10,5.14514e-10,6.209824e-10,1.4990557e-10,5.4624047e-06,3.1521033e-10,7.705862e-10
MBTD1,4.1797554e-10,1.9815949e-09,2.9079294e-05,7.089325e-10,3.30542e-09,9.1319674e-10,1.7570629e-09,2.1361757e-09,1.0651638e-09,0.0042657405,1.5613578e-09,2.0433901e-09,5.7048377e-10,6.320733e-05,1.1324864e-09,2.7643852e-09
UTP18,7.762627e-10,1.4179226e-09,6.353089e-05,1.3950802e-05,1.8892e-09,1.1043234e-09,1.5810407e-09,1.4290162e-09,7.414957e-09,1.5734687e-09,1.3780828e-09,1.4005589e-09,2.3798115e-08,0.00017082295,2.6234448e-09,1.142181e-09
RNF216,4.1795025e-09,1.0874457e-08,0.0009276352,0.00013609871,1.7124245e-08,2.9304736e-09,5.736582e-09,9.575446e-09,6.4112483e-06,9.509813e-09,4.202548e-09,6.2292345e-09,2.0750108e-09,0.00010679231,3.1653358e-09,1.7296813e-08
TTC19,1.4374139e-09,7.469737e-09,0.00015788239,0.00017035945,0.00011466914,2.837091e-09,1.3410142e-08,1.1024615e-08,1.0383131e-08,6.752994e-05,7.842893e-09,1.0964137e-08,1.237487e-05,0.00019326378,3.457733e-09,1.7150558e-08
SYT7,3.2044853e-10,3.1375773e-09,3.86388e-10,3.6909441e-06,9.747495e-07,8.3003165e-10,2.3537678e-09,3.781516e-09,4.2166375e-06,1.4799906e-05,1.5910054e-09,2.4419775e-09,4.518671e-09,1.637482e-05,8.380748e-10,1.285645e-08
LARS2,1.1536493e-09,3.9927386e-08,7.099844e-05,2.1584894e-05,0.00020027798,3.383225e-09,4.565697e-07,7.841827e-06,1.1420918e-05,0.00018917288,1.6519506e-08,1.116574e-05,7.71209e-06,5.238818e-05,3.522973e-09,0.0001066957
PIK3C2A,2.9877803e-10,1.4283322e-09,1.2728687e-09,0.00050646847,2.1937185e-09,6.7311157e-10,1.3962752e-09,0.005187889,1.0734792e-09,2.0609217e-09,1.1597893e-09,1.4125885e-09,3.9977793e-10,5.1425797e-10,6.9629014e-10,1.7305218e-09
PLAUR,0.0008810483,4.000571e-10,2.1165089e-10,1.8409745e-10,5.1061716e-10,2.2047535e-10,3.6172423e-10,4.0384207e-10,4.890312e-10,4.9114e-10,3.28987e-10,3.8214437e-10,1.0197531e-10,9.420513e-11,2.1177647e-10,4.2723025e-10
ANLN,5.63025e-10,2.0025683e-09,4.295197e-06,2.761654e-10,2.0072644e-09,2.2296887e-09,1.85077e-09,1.6769338e-09,9.411453e-05,1.6312782e-09,2.086504e-09,1.9736661e-09,4.7585763e-10,1.2824207e-10,2.995601e-06,1.2998714e-09
RABGAP1,1.2572381e-09,3.716674e-09,0.00020829169,0.0014342779,6.8371446e-09,1.7587561e-09,3.2981649e-09,3.813611e-09,0.00013079226,6.3479524e-09,2.9710066e-09,3.9998485e-09,2.3814815e-09,0.00093298155,2.50705e-09,4.764083e-09
DCN,0.0037040228,2.2560563e-10,7.8822504e-11,1.1783628e-10,2.7431118e-10,1.2464593e-10,1.9267761e-10,2.2445237e-10,1.2077919e-10,2.5448973e-10,1.7708901e-10,2.0732098e-10,4.9582807e-11,7.253897e-11,1.265159e-10,2.444642e-10
PPP5C,1.3072678e-10,5.523563e-10,0.00050851254,2.2808484e-10,6.526348e-10,2.8416763e-10,4.4777015e-10,5.4683613e-10,3.0291636e-10,5.901645e-10,4.1246587e-10,4.964311e-10,1.0263308e-10,4.6179716e-10,2.7330374e-10,6.0948974e-10
CEP68,2.0195878e-09,8.99657e-09,3.3222965e-05,5.027989e-05,2.3007302e-05,1.6366894e-08,6.0709885e-07,2.0022677e-08,1.2970035e-09,4.0672177e-05,1.19327415e-05,2.6949623e-08,1.570022e-06,6.8210556e-06,3.7765426e-09,4.4580975e-08
