,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
SH3GLB1,6.211503e-11,0.0039325305,3.4035205e-10,4.2454554e-10,8.3632623e-10,1.5071462e-10,3.0408862e-10,3.5966718e-10,4.4008214e-10,8.2736035e-10,2.6300917e-10,3.4446124e-10,5.7083612e-11,3.277544e-10,1.4699857e-10,6.2938177e-10
CDC7,6.211503e-11,3.4315104e-10,3.590284e-10,4.597775e-10,8.364427e-10,1.507172e-10,3.0407643e-10,3.5966854e-10,4.4475193e-10,8.2732565e-10,2.6300817e-10,3.4446188e-10,5.714233e-11,3.277569e-10,1.471158e-10,6.293854e-10
SYDE2,6.211503e-11,3.431484e-10,3.4040268e-10,4.245407e-10,8.3684165e-10,1.5068961e-10,3.0408223e-10,3.5966924e-10,4.417616e-10,8.2906804e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.3116404e-10,1.4699857e-10,6.304703e-10
PCSK5,6.211503e-11,3.4315298e-10,3.4035205e-10,4.2454554e-10,8.365161e-10,1.5072066e-10,3.041008e-10,3.5966924e-10,4.4008214e-10,8.273699e-10,2.6300967e-10,3.4446318e-10,5.7083612e-11,3.2780317e-10,0.00395176,6.29383e-10
SCD,6.211503e-11,3.431497e-10,0.0012975073,4.2454554e-10,8.364076e-10,1.5071433e-10,3.040544e-10,3.5966788e-10,4.4008297e-10,8.273699e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.2773564e-10,1.4699912e-10,6.2938055e-10
ABLIM1,6.211503e-11,3.431484e-10,3.830573e-10,1.0366938e-09,8.363055e-10,1.5071173e-10,3.04037e-10,3.5966788e-10,4.711362e-10,8.2732093e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,0.004441408,1.4699912e-10,6.2938055e-10
ERMP1,6.211503e-11,3.4315037e-10,3.8453307e-10,4.428448e-10,9.894863e-10,1.5068098e-10,3.0408917e-10,3.5967745e-10,4.4009305e-10,1.0613694e-09,2.6301117e-10,3.4447042e-10,5.7259395e-11,4.1655016e-10,1.4699912e-10,6.879655e-10
RAB18,6.211503e-11,3.4315104e-10,3.403527e-10,4.2454634e-10,8.363358e-10,1.5069018e-10,3.0408454e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6301067e-10,3.4446124e-10,5.7083612e-11,3.277613e-10,0.00052449794,6.2938177e-10
NRP1,6.211503e-11,3.431497e-10,3.4035205e-10,0.003140759,8.363629e-10,1.5071261e-10,3.0407643e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,0.0025092617,1.4699857e-10,6.293794e-10
HSD17B7P2,6.211503e-11,3.4321387e-10,3.548429e-10,4.2491577e-10,8.7157953e-10,1.5071319e-10,3.0485167e-10,3.6014566e-10,4.689451e-10,8.597035e-10,2.630142e-10,3.453098e-10,5.71274e-11,3.2821235e-10,1.4699969e-10,6.399482e-10
PRTFDC1,6.211503e-11,3.4315822e-10,4.4730666e-10,4.2454798e-10,1.330527e-09,1.5071433e-10,3.040567e-10,3.596816e-10,5.8800603e-10,1.4178956e-09,2.630122e-10,3.44477e-10,5.7403086e-11,6.302178e-10,1.4699969e-10,7.539325e-10
PALMD,6.211503e-11,3.431484e-10,3.4035205e-10,0.0016530893,8.363693e-10,1.5071663e-10,3.0405264e-10,3.5966788e-10,4.4008214e-10,8.2732887e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.377092e-10,1.4699857e-10,6.2938055e-10
TSPAN15,6.211503e-11,3.431471e-10,3.4035205e-10,4.245415e-10,8.363087e-10,1.5070542e-10,3.040567e-10,3.5966788e-10,4.4008297e-10,8.273067e-10,0.001968617,3.4446124e-10,5.7083612e-11,3.277619e-10,1.4699857e-10,6.2938055e-10
H2AFY2,6.211503e-11,3.4315234e-10,3.403559e-10,4.2454634e-10,8.3638846e-10,1.5070772e-10,3.0405845e-10,3.5966788e-10,4.4008297e-10,8.274613e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,0.00089708297,1.4699912e-10,6.2938177e-10
FAM21A,6.211503e-11,3.4319356e-10,4.599494e-10,4.2455606e-10,1.2483444e-09,1.5072525e-10,3.0438918e-10,3.607025e-10,4.72159e-10,1.6218995e-09,2.6373606e-10,3.5128056e-10,5.756777e-11,4.256174e-10,1.4699969e-10,7.6395096e-10
MAST3,6.211503e-11,3.4314185e-10,3.7365747e-10,4.2454718e-10,8.363247e-10,1.5070888e-10,3.040828e-10,3.5966788e-10,4.4311008e-10,8.383018e-10,2.6300867e-10,3.4446124e-10,5.7125877e-11,3.2770817e-10,1.4699912e-10,6.293854e-10
MYO9B,6.211503e-11,3.4314904e-10,0.0015075677,5.1336224e-10,8.364124e-10,1.5071319e-10,3.040544e-10,3.5966788e-10,4.4008297e-10,8.273304e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.2773628e-10,1.4699912e-10,6.2938177e-10
KCNK6,6.220299e-11,3.4314773e-10,3.6799214e-10,4.3573886e-10,8.3639806e-10,1.5070571e-10,3.040567e-10,3.5966788e-10,6.9708345e-10,8.273225e-10,2.6300967e-10,3.444599e-10,5.7083942e-11,3.2773692e-10,1.4755196e-10,6.2938177e-10
CATSPERG,6.211503e-11,3.431484e-10,3.4852093e-10,4.2454879e-10,8.608735e-10,1.5072066e-10,3.0405553e-10,3.5966924e-10,4.4320136e-10,8.5998564e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.393059e-10,1.4699912e-10,6.4041955e-10
PSMD8,0.001027696,3.4314904e-10,3.4035205e-10,4.2454879e-10,8.363374e-10,1.5068961e-10,3.040915e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.630117e-10,3.4446057e-10,5.7083612e-11,3.2775316e-10,1.4699912e-10,6.2938416e-10
FBXL19,6.211503e-11,3.4315953e-10,3.5459255e-10,4.3297838e-10,9.775817e-10,1.5069594e-10,3.0409325e-10,3.5987788e-10,4.815854e-10,1.0238971e-09,2.630117e-10,3.444888e-10,5.716533e-11,3.5398437e-10,1.4699912e-10,6.757808e-10
STX1B,6.211503e-11,3.4323874e-10,3.4054165e-10,4.2486714e-10,8.388328e-10,1.5071433e-10,3.0414313e-10,3.597859e-10,4.4016943e-10,8.298211e-10,2.630147e-10,3.4451839e-10,5.708819e-11,3.2839267e-10,1.4699912e-10,6.302467e-10
SETD1A,6.211503e-11,3.4321124e-10,3.6844724e-10,4.4201612e-10,1.017756e-09,1.5072699e-10,3.0431954e-10,3.615111e-10,4.5684032e-10,1.0127678e-09,2.630142e-10,3.462067e-10,5.7216384e-11,3.5583106e-10,1.4700081e-10,6.768063e-10
BCL7C,6.211503e-11,3.4314118e-10,0.004189961,4.245415e-10,8.3635493e-10,1.50708e-10,3.0408454e-10,3.5966788e-10,4.4008214e-10,8.273272e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.2767816e-10,1.4699857e-10,6.293746e-10
EFNA2,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454232e-10,8.364922e-10,1.5072411e-10,3.0408337e-10,3.5966788e-10,5.0750412e-05,8.273446e-10,2.6301017e-10,3.4446124e-10,5.7083612e-11,3.2770314e-10,1.4699912e-10,6.29389e-10
PRKY,6.2115264e-11,3.431497e-10,6.7569833e-10,4.995656e-10,8.76653e-10,1.5072582e-10,3.0408512e-10,3.5966854e-10,4.4008297e-10,8.328131e-10,2.6300917e-10,3.4446254e-10,5.7411624e-11,3.29683e-10,1.4699912e-10,6.2938416e-10
HNRNPM,0.0011930102,3.4314643e-10,3.4035205e-10,4.245415e-10,8.3649376e-10,1.5070772e-10,3.0405786e-10,3.5966788e-10,4.4008297e-10,8.273683e-10,2.6300917e-10,3.4446254e-10,5.7083612e-11,3.2782194e-10,1.4699912e-10,6.2938177e-10
MARCH2,6.211503e-11,3.4315625e-10,4.617108e-10,6.767856e-10,1.0872336e-09,1.507103e-10,3.0718877e-10,3.5969394e-10,4.6220866e-10,1.5753725e-09,2.6445185e-10,3.445197e-10,5.708416e-11,3.4624895e-10,1.4699912e-10,6.909335e-10
NDUFB7,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454718e-10,8.364587e-10,1.5071146e-10,3.0408223e-10,3.5966924e-10,4.4008297e-10,8.273193e-10,2.6300867e-10,3.4446254e-10,0.001776448,3.2781444e-10,1.4699912e-10,6.2938416e-10
TECR,6.211503e-11,3.4314904e-10,0.00061562686,4.2454232e-10,8.3644747e-10,1.5072123e-10,3.040828e-10,3.5966788e-10,4.4008297e-10,8.273635e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.407983e-10,1.4699912e-10,6.293854e-10
CDC34,6.2417155e-11,3.433245e-10,5.5830374e-10,4.3959136e-10,1.3910226e-09,1.5071376e-10,3.042116e-10,3.6142284e-10,4.400922e-10,1.1648283e-09,2.6303376e-10,3.454679e-10,5.845906e-11,3.854076e-10,1.4801647e-10,6.467561e-10
MISP,6.211503e-11,3.4315104e-10,3.403527e-10,4.2454634e-10,8.364012e-10,1.5067352e-10,3.0408107e-10,3.5966924e-10,8.020597e-10,8.2735724e-10,2.6301017e-10,3.4446254e-10,5.7083727e-11,3.2773692e-10,1.4699912e-10,6.2938654e-10
POLR2E,6.211503e-11,0.0052842232,3.4035205e-10,4.2454554e-10,8.36422e-10,1.5072181e-10,3.0407643e-10,3.5966718e-10,4.4008214e-10,8.273446e-10,2.6300917e-10,3.4446124e-10,5.7083612e-11,3.2772815e-10,1.4699857e-10,6.2938055e-10
POLRMT,6.211503e-11,3.4315428e-10,3.5081454e-10,4.2683765e-10,8.615502e-10,1.5069823e-10,3.0408917e-10,3.5968298e-10,4.4192083e-10,8.6719854e-10,2.630137e-10,3.444737e-10,5.7150614e-11,3.3284214e-10,1.4699912e-10,6.3356115e-10
PALM,6.211503e-11,3.431484e-10,3.4035205e-10,5.577769e-10,8.363055e-10,1.5067754e-10,3.0405553e-10,3.5966924e-10,4.4008297e-10,8.2735724e-10,2.6301117e-10,3.4446124e-10,5.7083727e-11,3.31511e-10,1.4699912e-10,6.2938654e-10
MADCAM1,6.211834e-11,3.4381534e-10,3.4214587e-10,4.2454798e-10,8.489182e-10,1.5072238e-10,3.0412284e-10,3.5998016e-10,4.410754e-10,8.358399e-10,2.630759e-10,3.4513598e-10,5.7137645e-11,3.2911002e-10,1.4710683e-10,6.334874e-10
MKNK2,6.211503e-11,3.4819606e-10,3.4614464e-10,4.3932818e-10,9.380964e-10,1.5072095e-10,3.0937136e-10,3.6518272e-10,4.4716078e-10,9.205223e-10,2.6545702e-10,3.4851164e-10,5.75333e-11,3.302847e-10,1.4700081e-10,6.498164e-10
ZDHHC8,6.211503e-11,3.4315364e-10,3.403527e-10,4.266431e-10,8.384265e-10,1.5070456e-10,3.0408454e-10,3.5967337e-10,4.420026e-10,8.309631e-10,2.6300867e-10,3.4446385e-10,5.7083612e-11,3.3236383e-10,1.4699912e-10,6.3196803e-10
KLHL22,6.211503e-11,3.4315167e-10,6.1891064e-10,4.8200904e-10,8.366772e-10,1.5071203e-10,3.0408337e-10,3.5967063e-10,4.4008966e-10,8.2784185e-10,2.6301067e-10,3.4446385e-10,5.7569966e-11,0.00018704099,1.4699912e-10,6.293878e-10
MED15,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454634e-10,8.363151e-10,1.5070284e-10,0.0023012406,3.5966718e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,3.2776942e-10,1.4699857e-10,6.2938177e-10
SNAP29,6.211503e-11,3.4314185e-10,3.4035205e-10,4.24599e-10,8.3775353e-10,1.5071462e-10,3.0408862e-10,3.5966788e-10,4.4008716e-10,0.003968406,2.6300817e-10,3.444599e-10,5.7083612e-11,3.283883e-10,1.4699857e-10,6.294658e-10
CRKL,6.211503e-11,3.4314904e-10,0.0012336993,4.2454554e-10,8.3644586e-10,1.507011e-10,3.0408395e-10,3.5966788e-10,4.4008297e-10,8.273414e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2778566e-10,1.4699912e-10,6.2938654e-10
SMARCB1,6.211503e-11,0.0034345344,3.4035205e-10,4.2454232e-10,8.363916e-10,1.5070284e-10,3.0408337e-10,3.5966788e-10,4.4008297e-10,8.273304e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.277269e-10,1.4699857e-10,6.2938177e-10
BCL2L13,6.211503e-11,3.431471e-10,3.4035205e-10,4.245407e-10,8.363741e-10,1.5071089e-10,3.0405264e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,0.0010880543,3.4446057e-10,5.7083612e-11,3.2776565e-10,1.4699912e-10,6.293794e-10
CABIN1,6.211503e-11,3.4314773e-10,3.4450723e-10,4.2454232e-10,8.363438e-10,1.5071433e-10,3.0403757e-10,3.5966788e-10,0.0018528029,8.2732565e-10,2.6300917e-10,3.4445924e-10,5.7083612e-11,3.277144e-10,1.4699912e-10,6.2938055e-10
TBC1D10A,6.2115264e-11,3.4317e-10,4.831292e-10,6.14229e-10,1.8972959e-09,1.5070398e-10,3.045849e-10,3.6144907e-10,5.902185e-10,2.3527174e-09,2.6302172e-10,3.4494513e-10,5.708601e-11,5.1339255e-10,1.4699969e-10,9.732357e-10
SF3A1,6.2115264e-11,3.431589e-10,3.7137526e-10,4.2601375e-10,8.983773e-10,1.5071892e-10,3.0409844e-10,3.597008e-10,4.4009807e-10,8.81734e-10,2.630157e-10,3.445453e-10,5.7161408e-11,3.401197e-10,1.4699969e-10,6.4259137e-10
GGT5,6.211503e-11,3.4314773e-10,3.4035205e-10,0.0028954064,8.364076e-10,1.5070858e-10,3.040799e-10,3.5966788e-10,4.4008297e-10,8.273525e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.277588e-10,1.4699857e-10,6.2938416e-10
RNF215,6.211503e-11,3.4319422e-10,3.413884e-10,4.275555e-10,8.48444e-10,1.5072209e-10,3.04276e-10,3.5985862e-10,4.4486306e-10,8.4049034e-10,2.6301067e-10,3.44661e-10,5.708688e-11,3.2924624e-10,1.4699912e-10,6.3374483e-10
PPIL2,6.211503e-11,3.4315625e-10,4.1911552e-10,4.2870688e-10,1.0715072e-09,1.5070312e-10,3.0410194e-10,3.5969325e-10,4.8746296e-10,1.1125391e-09,2.6301017e-10,3.4449077e-10,5.740133e-11,3.626091e-10,1.4699912e-10,6.93483e-10
YPEL1,6.211503e-11,3.4314904e-10,3.9048356e-10,4.2454232e-10,8.364443e-10,1.5070743e-10,3.0409092e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.457039e-10,1.4699912e-10,6.2938055e-10
PES1,6.2115264e-11,3.4348369e-10,3.4522288e-10,4.725401e-10,8.961764e-10,1.5071146e-10,3.0782688e-10,3.6191403e-10,4.406491e-10,8.9020186e-10,2.641771e-10,3.45944e-10,5.7267042e-11,3.3346742e-10,1.4700137e-10,6.474929e-10
MAPK1,6.211503e-11,3.4315037e-10,0.00028793255,4.529438e-10,9.946804e-10,1.5071606e-10,3.0409034e-10,3.5966924e-10,4.4905224e-10,1.0726073e-09,2.6300967e-10,3.4446124e-10,5.7243234e-11,3.7776865e-10,1.4699912e-10,6.5959144e-10
PPM1F,6.211503e-11,3.431484e-10,3.4035205e-10,4.249733e-10,0.002334174,1.5072296e-10,3.0405264e-10,3.5966788e-10,4.4008214e-10,8.273541e-10,2.6300917e-10,3.4446124e-10,5.7083612e-11,3.2771502e-10,1.4699857e-10,6.29383e-10
SLC35E4,6.211503e-11,3.4390452e-10,3.415232e-10,4.362736e-10,8.4636537e-10,1.5072842e-10,3.05819e-10,3.6009346e-10,4.682176e-10,8.362465e-10,2.6353492e-10,3.453447e-10,5.7104085e-11,3.2775943e-10,1.4700025e-10,6.312681e-10
TOP3B,6.211503e-11,3.431497e-10,5.638482e-10,4.6342422e-10,9.996693e-10,1.5073791e-10,3.0408803e-10,3.5967473e-10,4.4008466e-10,9.744338e-10,2.6301067e-10,3.444678e-10,5.760138e-11,3.9485368e-10,1.4699912e-10,6.294358e-10
CYTH4,6.211503e-11,3.4315104e-10,3.9998843e-10,4.245415e-10,8.363693e-10,1.5071233e-10,3.040741e-10,3.5966788e-10,4.4008214e-10,8.273699e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.27725e-10,1.4699912e-10,6.2938177e-10
DGCR14,6.211503e-11,3.431589e-10,3.6086972e-10,4.2702333e-10,8.7423846e-10,1.5069537e-10,3.0409844e-10,3.596967e-10,4.4835388e-10,8.720584e-10,2.630137e-10,3.4450262e-10,5.7108006e-11,3.2856498e-10,1.4699969e-10,6.3730254e-10
CRYBB2P1,6.211503e-11,3.4314773e-10,3.4048253e-10,4.263291e-10,8.4597324e-10,1.5071663e-10,3.0409034e-10,3.5966788e-10,4.4008716e-10,0.003110791,2.6300817e-10,3.444599e-10,5.7083612e-11,3.3010836e-10,1.4699857e-10,6.298909e-10
MFNG,6.211503e-11,3.4314185e-10,8.521693e-10,4.681613e-10,8.364012e-10,1.507172e-10,3.0405264e-10,3.5966854e-10,4.4008383e-10,8.273635e-10,2.6300967e-10,3.444599e-10,5.7083727e-11,3.2775627e-10,1.4699912e-10,6.29389e-10
CARD10,6.211503e-11,3.4315495e-10,3.4035205e-10,4.956156e-10,8.364427e-10,1.5069392e-10,3.0404276e-10,3.5967337e-10,6.682441e-10,8.2735724e-10,2.6300967e-10,3.4446385e-10,5.7083727e-11,3.6683936e-10,1.4699912e-10,6.2949224e-10
LRP5L,6.211503e-11,3.4315037e-10,3.8534806e-10,4.2454718e-10,8.8235486e-10,1.5069766e-10,3.0408223e-10,3.5967063e-10,4.78154e-10,9.880718e-10,2.6300967e-10,3.4446385e-10,5.7183654e-11,4.69491e-10,1.4699912e-10,6.45701e-10
GRK3,6.211503e-11,3.4314773e-10,6.4328426e-10,4.245415e-10,8.3639323e-10,1.5070427e-10,3.040706e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300817e-10,3.444599e-10,5.7083612e-11,0.0012035544,1.4699912e-10,6.2938177e-10
LGALS2,6.211503e-11,3.431484e-10,3.4035205e-10,4.245415e-10,8.3646823e-10,0.0011763601,3.040706e-10,3.5966788e-10,4.4008297e-10,8.273525e-10,2.6300767e-10,3.444599e-10,5.7083612e-11,3.2773564e-10,1.4699912e-10,6.2938055e-10
GGA1,6.211503e-11,3.4314254e-10,3.403527e-10,0.0014886555,8.364299e-10,1.5071003e-10,3.0408862e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.2896566e-10,1.4699912e-10,6.2938177e-10
HIRA,6.211503e-11,3.4315167e-10,3.4035205e-10,4.2454393e-10,8.3642354e-10,1.5071376e-10,3.0408048e-10,3.5966788e-10,0.0011152736,8.273541e-10,2.6300867e-10,3.4446188e-10,5.7083612e-11,3.2773692e-10,1.4699912e-10,6.2938177e-10
LGALS1,6.211503e-11,3.4315234e-10,3.4035205e-10,4.2455606e-10,8.364873e-10,0.026347658,3.0408395e-10,3.5966924e-10,4.4008297e-10,8.27414e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.278388e-10,1.4699912e-10,6.29383e-10
HPS4,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454554e-10,0.0026462497,1.5071606e-10,3.0408745e-10,3.5966788e-10,4.4008297e-10,8.273336e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.2770064e-10,1.4699857e-10,6.2938177e-10
PIK3IP1,6.211503e-11,3.4315104e-10,0.0002698311,4.2454554e-10,8.363948e-10,1.5071577e-10,3.040538e-10,3.5966788e-10,4.4008297e-10,8.273304e-10,2.6300817e-10,3.4445924e-10,5.7083612e-11,3.2770753e-10,1.4699912e-10,6.2938177e-10
SRRD,6.211503e-11,3.4315298e-10,3.4410924e-10,4.262966e-10,8.5035406e-10,1.5071261e-10,3.0408223e-10,3.5968709e-10,4.4087606e-10,8.41562e-10,2.6300867e-10,3.4448358e-10,5.7110622e-11,3.2926445e-10,1.4699912e-10,6.328956e-10
TRIOBP,6.211503e-11,3.4314773e-10,3.4035205e-10,4.413161e-10,8.3643475e-10,1.507011e-10,3.0408454e-10,3.5966788e-10,0.00091433246,8.2733986e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.7064005e-10,1.4699912e-10,6.29389e-10
TFIP11,6.2115264e-11,3.4386255e-10,3.7449296e-10,4.7438053e-10,1.0941131e-09,1.5071433e-10,3.0695213e-10,3.6573203e-10,4.4575146e-10,1.0212678e-09,2.6302974e-10,3.4885284e-10,5.7378238e-11,3.6234157e-10,1.4700025e-10,6.9832506e-10
GCAT,6.215721e-11,3.44477e-10,3.403527e-10,4.254072e-10,8.581554e-10,1.50708e-10,3.0408917e-10,3.598902e-10,4.808282e-10,8.5299534e-10,2.630127e-10,3.44475e-10,5.7095592e-11,3.3045736e-10,1.4699912e-10,6.408655e-10
ANKRD54,6.211503e-11,3.431484e-10,4.556412e-10,4.777511e-10,8.3630236e-10,1.507172e-10,3.0407643e-10,3.5966788e-10,4.4008297e-10,8.27332e-10,2.6300867e-10,3.4446057e-10,5.7083834e-11,0.0010137492,1.4699912e-10,6.2938177e-10
EIF3L,0.00157352,3.4314904e-10,3.4035205e-10,4.2454554e-10,8.3645224e-10,1.5072066e-10,3.040915e-10,3.5966788e-10,4.4008297e-10,8.273683e-10,2.6301017e-10,3.4446254e-10,5.7083612e-11,3.2781067e-10,1.4699857e-10,6.293794e-10
SNU13,6.211503e-11,3.4315167e-10,3.4035205e-10,4.2454634e-10,8.364299e-10,1.5070167e-10,3.0409555e-10,3.5966788e-10,4.4008297e-10,8.273083e-10,2.630117e-10,3.4446124e-10,0.0016153301,3.2777314e-10,1.4699857e-10,6.293794e-10
MICALL1,6.211503e-11,3.4389142e-10,3.5069814e-10,4.771719e-10,1.1942428e-09,1.5072152e-10,3.0435493e-10,3.6755232e-10,4.4526205e-10,1.178712e-09,2.630147e-10,3.4807784e-10,5.718496e-11,5.937583e-10,1.4699912e-10,7.766345e-10
POLR2F,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454232e-10,8.364411e-10,1.5072353e-10,3.0408223e-10,3.5966924e-10,4.4008297e-10,8.273272e-10,0.0073271254,3.444599e-10,5.7083612e-11,3.278163e-10,1.4699857e-10,6.2938055e-10
CCDC134,6.211503e-11,3.4315104e-10,3.5643016e-10,4.245415e-10,8.4652035e-10,1.5070542e-10,3.0408048e-10,3.5966924e-10,4.4603216e-10,8.440826e-10,2.6300917e-10,3.4446254e-10,5.7090582e-11,3.3143197e-10,1.4699912e-10,6.3117894e-10
TTC28,6.211503e-11,3.431471e-10,3.4035205e-10,0.00052044826,8.363821e-10,1.5072325e-10,3.040706e-10,3.5966788e-10,4.4008214e-10,8.2737933e-10,2.6301017e-10,3.4446124e-10,5.7083612e-11,8.3321033e-10,1.4699857e-10,6.29383e-10
SLC5A1,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454554e-10,8.364427e-10,1.5069364e-10,3.040544e-10,3.5966788e-10,5.420255e-09,8.273541e-10,2.6300967e-10,3.4446188e-10,5.7083612e-11,3.2774566e-10,1.4699912e-10,6.293854e-10
TPTEP1,6.211503e-11,3.4314773e-10,3.4051176e-10,4.3490275e-10,8.364204e-10,1.5071261e-10,3.0407643e-10,3.5966788e-10,4.4008297e-10,8.273777e-10,2.6300967e-10,3.444599e-10,5.709875e-11,3.2767314e-10,1.4699912e-10,6.2938654e-10
KDELR3,6.2115264e-11,3.4733574e-10,3.4035463e-10,4.4693824e-10,8.9229274e-10,1.5073418e-10,3.0416922e-10,3.620659e-10,5.502533e-10,8.595215e-10,2.6301972e-10,3.4470704e-10,5.7084483e-11,3.447616e-10,1.4700248e-10,6.730037e-10
DDX17,6.211503e-11,3.4315104e-10,3.4035205e-10,4.2454232e-10,8.364076e-10,1.507172e-10,3.0408803e-10,3.5966788e-10,4.4008297e-10,8.273525e-10,2.6300917e-10,3.4446124e-10,0.002165953,3.2782443e-10,1.4699857e-10,6.293914e-10
DMC1,6.211503e-11,3.4315234e-10,3.4164047e-10,4.2454554e-10,8.409538e-10,1.507149e-10,3.040544e-10,3.5966924e-10,4.415358e-10,8.366709e-10,2.6300967e-10,3.4446385e-10,5.7083834e-11,3.332436e-10,1.4699912e-10,6.32044e-10
TCF20,6.211503e-11,3.4314382e-10,7.4472556e-10,4.2454634e-10,8.3640916e-10,1.5071835e-10,3.0408803e-10,3.5966788e-10,0.00061372435,8.273414e-10,2.6300967e-10,3.4446057e-10,5.7083727e-11,5.23835e-10,1.4699912e-10,6.293854e-10
HSCB,6.211503e-11,3.431484e-10,3.4919365e-10,0.0008530651,8.363693e-10,1.5071117e-10,3.04048e-10,3.5966854e-10,4.4008383e-10,8.273478e-10,2.6300867e-10,3.4446057e-10,5.7083727e-11,4.3071002e-10,1.4699912e-10,6.2938177e-10
CBY1,6.211503e-11,3.431497e-10,3.4035205e-10,4.2454232e-10,8.363837e-10,1.5070227e-10,3.0406946e-10,3.5966788e-10,4.4008214e-10,8.273414e-10,2.6300767e-10,0.0019569015,5.7083612e-11,3.2771252e-10,1.4699857e-10,6.29383e-10
TOMM22,7.2629514e-11,4.8819615e-10,3.4035333e-10,4.2454718e-10,8.3642515e-10,2.2258717e-10,3.0408687e-10,3.641172e-10,4.4008466e-10,8.273446e-10,3.268885e-10,3.548686e-10,5.7694398e-11,3.4071446e-10,2.924598e-10,6.293878e-10
RSPH14,6.211503e-11,3.4315104e-10,3.4045916e-10,4.2454232e-10,8.378734e-10,1.5071433e-10,3.040741e-10,3.5966996e-10,4.4169585e-10,8.288736e-10,2.6301067e-10,3.4446124e-10,5.7083727e-11,3.3423667e-10,1.4699912e-10,6.315535e-10
XBP1,0.0009259091,3.431471e-10,3.4035205e-10,4.2454554e-10,8.3631346e-10,1.5068531e-10,3.040706e-10,3.5966854e-10,4.4008297e-10,8.273304e-10,2.6300917e-10,3.4446124e-10,5.7083612e-11,3.2782632e-10,1.4699912e-10,6.2938654e-10
RTCB,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454634e-10,8.3640284e-10,1.5070628e-10,3.0408048e-10,3.5966788e-10,4.4008297e-10,8.2732404e-10,2.6301017e-10,3.4446124e-10,5.7083612e-11,3.2769504e-10,0.0007410936,6.2938177e-10
JOSD1,6.211503e-11,3.4314318e-10,3.4035205e-10,4.245415e-10,8.364012e-10,1.5069594e-10,3.040799e-10,3.5966788e-10,0.0036483419,8.273162e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.2775566e-10,1.4699857e-10,6.293794e-10
FBXO7,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454232e-10,8.364539e-10,1.5071261e-10,3.0408048e-10,0.004096425,4.4008214e-10,8.2737933e-10,2.6301017e-10,3.4446124e-10,5.7083612e-11,3.277869e-10,1.4699857e-10,6.2938177e-10
GTPBP1,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454634e-10,0.0034854696,1.5070628e-10,3.0408048e-10,3.5966718e-10,4.4008297e-10,8.27332e-10,2.6300767e-10,3.444599e-10,5.7083612e-11,3.277344e-10,1.4699857e-10,6.293794e-10
POLDIP3,6.2115264e-11,3.4316083e-10,4.3959386e-10,4.3932147e-10,1.1799378e-09,1.5069737e-10,3.0408745e-10,3.596912e-10,7.338386e-10,1.6737606e-09,2.630147e-10,3.4448158e-10,5.7392684e-11,5.0812127e-10,1.4699969e-10,7.8723383e-10
